GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_nonfamily_household,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans,2000,2004,2008,2012,2016
13185010401,765145.3985579893,-1070508.0593895083,2.781361439547211,1576,0.0,1.2,13.8,51.0,4.3,6.4,37.7,12.1,56.2,19.4,46.3,47938,5.3,20.0,82.6,16.5,40.7,0.8,9.8,5.6,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010402,767506.7287350538,-1070257.434346702,4.160314613486246,7806,0.0,5.0,20.0,17.8,5.2,18.0,26.5,22.1,36.1,15.7,73.1,35531,28.0,30.2,19.1,21.8,30.1,0.0,11.5,7.1,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010500,767575.788010039,-1071631.9235620168,2.110649638295124,4088,0.0,3.8,15.2,12.6,13.5,13.7,44.9,15.0,53.7,15.2,81.4,24709,35.8,41.3,16.4,17.8,27.4,0.0,19.5,7.5,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010601,767265.7014018766,-1068896.5979985767,4.96761346468819,6495,0.6,1.0,20.2,25.2,6.5,12.7,54.4,10.7,45.0,13.1,71.9,27794,18.8,35.3,43.3,52.3,27.0,0.4,6.2,9.7,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010604,770312.4898217432,-1068344.8801087704,28.217795914960554,5670,0.5,0.0,21.9,32.5,4.9,12.9,26.4,8.7,25.5,12.2,25.0,55208,1.5,12.8,55.7,37.8,31.1,11.2,0.5,17.0,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010700,780860.6882339764,-1069729.4642327428,266.3131065746889,4067,0.0,0.0,28.0,17.1,7.0,34.5,50.4,24.1,24.1,5.2,12.7,60189,15.5,15.4,79.9,20.9,36.9,37.7,6.4,7.1,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010800,769645.8027794906,-1075094.1620445359,19.523660121958613,5704,1.1,2.2,21.1,10.7,8.0,19.5,29.3,21.6,45.0,13.8,56.8,17768,46.3,48.7,11.8,9.0,28.9,3.6,21.1,3.9,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185010900,764130.9958590848,-1074612.0351007548,4.276344833358317,1612,0.0,2.5,16.5,9.1,5.2,14.9,48.2,23.3,45.9,19.0,50.0,26081,34.6,39.3,24.3,16.0,27.4,10.7,12.3,7.0,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011000,767446.5964131483,-1073054.1477826003,2.542604778914376,2849,0.0,4.5,23.5,4.5,16.2,6.0,58.7,33.6,43.2,23.0,72.6,14504,44.9,49.3,7.8,25.7,39.9,1.4,19.7,11.0,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011100,765703.4965742351,-1071647.842326207,1.9626463084941153,2780,0.7,9.5,13.0,48.1,16.5,18.2,48.3,17.7,62.7,16.9,67.9,26125,18.0,33.0,62.3,89.3,22.1,1.5,11.8,3.2,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011200,763351.4812396773,-1071745.5881859986,4.6455482402809425,6251,0.0,0.5,20.0,40.9,10.4,8.7,57.2,19.5,52.7,12.9,57.7,43206,8.2,32.4,75.7,68.1,24.7,1.6,6.2,5.0,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011301,763731.0554565325,-1073142.8728436201,4.762111354938181,4524,0.0,0.9,14.2,19.8,5.4,8.7,57.6,27.8,65.2,16.7,89.8,19773,30.0,59.2,35.3,65.4,23.2,1.7,10.3,3.5,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011302,766103.318215644,-1073390.8512288735,3.065765951585164,1925,0.0,10.9,19.4,21.2,21.4,6.9,51.3,20.8,65.2,29.7,70.8,16339,38.3,37.1,24.9,46.1,39.5,0.0,33.2,8.3,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011401,757369.0235620362,-1075970.5495980096,44.217864630319355,2571,0.0,0.0,21.7,29.0,5.3,26.2,54.1,13.6,25.9,13.0,28.6,57063,12.6,23.9,55.3,40.5,35.9,19.6,4.9,9.0,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011402,766739.6596163183,-1078210.176874808,25.709457451294025,2934,0.0,7.7,14.3,4.5,6.2,0.0,37.6,26.9,34.9,15.0,36.1,27066,24.1,31.0,53.6,24.5,34.4,31.8,5.7,5.9,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011403,761382.7105819131,-1087046.977608768,332.703537611922,7962,0.0,2.2,20.2,17.1,10.9,33.4,31.8,18.0,27.3,9.8,37.0,38790,26.6,30.4,71.8,17.3,36.7,33.7,7.8,5.6,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011500,773498.7830126863,-1082351.9748152997,83.1384576798518,4003,0.3,0.6,18.3,18.1,8.8,29.0,38.0,19.3,29.2,8.2,25.4,48859,14.4,20.7,82.6,30.3,35.7,34.0,3.0,9.0,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13185011600,777286.4004128613,-1090100.5375754118,83.6974656795089,3798,2.4,0.8,23.4,20.2,10.0,9.7,39.9,16.5,34.4,12.7,32.6,41278,11.6,20.2,88.2,17.7,46.1,13.6,4.5,11.1,0.5766807560411515,0.6026288217925517,0.5467943615682851,0.549707451607083,0.5895256001525927
13187960101,694229.8345196758,-669114.7449307287,104.37360029099658,7049,0.0,0.5,33.0,21.8,2.7,21.7,50.9,16.6,22.3,16.3,20.2,47065,16.5,13.1,92.7,22.3,46.5,31.1,2.4,8.4,0.6760843005497862,0.7618722241202597,0.7630131964809383,0.8079798168566623,0.8124841625137258
13187960102,691589.7597694172,-654184.3797795409,269.5549094027412,6928,0.0,0.7,28.6,34.4,1.5,19.2,25.1,7.0,33.1,16.9,28.0,66198,11.9,9.5,91.7,38.1,41.3,10.5,1.7,12.6,0.6760843005497862,0.7618722241202597,0.7630131964809383,0.8079798168566623,0.8124841625137258
13187960201,680746.7481523575,-669997.6558804734,153.39417956795566,10716,0.5,1.0,29.3,25.7,6.9,0.0,55.5,8.1,29.5,6.9,23.5,46366,11.5,17.9,95.3,50.2,32.0,21.6,1.5,7.9,0.6760843005497862,0.7618722241202597,0.7630131964809383,0.8079798168566623,0.8124841625137258
13187960202,677909.0847784585,-659523.6036831443,209.71314212323816,7258,0.0,10.1,24.3,24.0,5.7,8.9,54.8,16.8,51.4,15.2,58.9,32900,14.3,28.0,94.8,57.4,31.3,17.5,7.9,8.6,0.6760843005497862,0.7618722241202597,0.7630131964809383,0.8079798168566623,0.8124841625137258
13189950100,826102.420046326,-767022.811137323,288.11893383756393,2263,0.0,0.0,22.5,28.8,0.5,35.0,22.2,10.9,23.4,17.6,17.6,62188,11.0,8.3,92.3,13.0,49.6,30.5,4.9,11.7,0.6034429757147248,0.6256939961265333,0.5751411225902652,0.5751654585565711,0.5948965064067462
13189950200,832601.3383333004,-776544.990618061,47.75536083856663,5296,0.0,0.0,28.4,13.3,9.6,7.5,53.1,10.5,31.1,5.7,55.5,32422,35.2,33.1,31.3,9.6,31.9,12.0,19.1,8.9,0.6034429757147248,0.6256939961265333,0.5751411225902652,0.5751654585565711,0.5948965064067462
13189950300,824083.6762490639,-777556.6354024151,48.362276437655176,3277,0.0,0.0,24.9,14.3,16.2,11.5,41.6,12.9,31.9,10.4,38.8,32900,17.7,17.6,41.4,23.3,36.8,14.8,18.9,8.2,0.6034429757147248,0.6256939961265333,0.5751411225902652,0.5751654585565711,0.5948965064067462
13189950400,828742.9447065345,-785631.5347473038,118.36460422745236,5066,0.0,2.8,22.9,11.5,6.2,15.1,52.6,18.3,38.6,18.0,43.9,31820,23.9,26.4,56.0,5.9,37.7,9.8,3.7,11.9,0.6034429757147248,0.6256939961265333,0.5751411225902652,0.5751654585565711,0.5948965064067462
13189950500,839378.1897392765,-787022.7938366884,187.51362222904902,5596,0.0,0.0,28.4,9.1,7.4,3.8,32.2,13.1,24.8,14.8,25.3,41506,16.9,27.1,68.0,13.3,38.1,40.1,5.5,11.4,0.6034429757147248,0.6256939961265333,0.5751411225902652,0.5751654585565711,0.5948965064067462
13191110100,938920.6058199345,-984537.5079564662,604.2151156289359,4462,1.2,1.0,33.0,22.1,8.2,24.7,37.7,9.7,28.8,46.0,12.6,67292,11.0,8.7,78.1,26.8,53.8,36.9,4.2,14.6,0.46315237345921845,0.5292910447761194,0.5304671084532083,0.5434401402837558,0.602245250431779
13191110200,950142.9243762052,-994535.5273743983,320.71219297157063,5454,0.0,1.5,27.7,12.5,5.0,28.3,47.3,19.8,29.6,31.7,25.2,46396,18.9,22.6,48.4,15.4,49.4,25.5,4.0,15.4,0.46315237345921845,0.5292910447761194,0.5304671084532083,0.5434401402837558,0.602245250431779
13191110300,941621.4446448188,-1005272.796157208,333.6884136564665,4204,0.0,1.1,21.3,11.9,10.9,9.5,50.3,17.5,32.1,28.7,30.0,41283,25.5,28.7,64.3,23.5,43.6,31.2,5.3,11.1,0.46315237345921845,0.5292910447761194,0.5304671084532083,0.5434401402837558,0.602245250431779
13191980000,924773.4845073187,-987141.0876393872,20.700719097326203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46315237345921845,0.5292910447761194,0.5304671084532083,0.5434401402837558,0.602245250431779
13193000100,697751.7346051413,-897275.6856536528,204.70668123955437,2101,0.0,3.9,21.7,18.9,14.2,14.3,44.5,13.9,35.8,24.2,40.1,22248,32.3,27.9,28.4,20.9,37.0,16.2,22.8,6.2,0.36224843858431643,0.3891107841076309,0.3449526496070925,0.3248528174936922,0.3627797408716137
13193000200,680632.8882159172,-902367.511691593,353.9069138273201,1638,0.7,2.0,28.8,7.0,13.4,10.5,45.7,15.4,35.4,32.0,24.6,38225,24.1,14.8,45.9,30.2,50.5,41.6,11.4,7.5,0.36224843858431643,0.3891107841076309,0.3449526496070925,0.3248528174936922,0.3627797408716137
13193000300,682323.1585776863,-917355.7540172687,206.80958528988432,4939,0.0,2.4,32.5,7.1,12.1,16.9,44.3,21.6,39.5,17.6,38.4,31587,26.9,29.7,27.7,23.4,35.6,40.0,8.1,6.7,0.36224843858431643,0.3891107841076309,0.3449526496070925,0.3248528174936922,0.3627797408716137
13193000400,697189.844295079,-911802.6107211999,289.0922946222136,4802,0.0,2.0,24.9,6.7,10.5,13.9,45.9,23.4,32.4,23.6,34.2,32105,24.5,29.3,41.4,26.7,41.3,24.8,16.5,8.2,0.36224843858431643,0.3891107841076309,0.3449526496070925,0.3248528174936922,0.3627797408716137
13195020100,750187.4551789643,-702903.0597439732,158.91405070976654,5011,0.6,0.0,26.4,17.9,7.4,5.4,34.1,10.0,26.0,15.4,23.1,42766,9.7,20.4,90.0,10.8,43.7,35.0,3.4,9.5,0.7075761453800871,0.7416419588999079,0.7350549548744527,0.771966718478559,0.7914157921899192
13195020200,761221.7230968842,-706003.0285243609,124.45442435979794,4818,1.4,3.1,27.5,12.9,11.5,34.0,47.0,11.0,22.5,6.8,23.3,55819,13.5,16.9,93.5,14.6,39.8,31.2,2.6,8.9,0.7075761453800871,0.7416419588999079,0.7350549548744527,0.771966718478559,0.7914157921899192
13195020300,771639.7065566884,-712801.2462633731,177.25982297840008,4624,0.0,1.0,29.7,20.7,11.9,17.5,34.1,16.3,35.8,10.6,29.2,39719,18.3,22.6,79.2,14.4,40.9,24.0,4.9,7.7,0.7075761453800871,0.7416419588999079,0.7350549548744527,0.771966718478559,0.7914157921899192
13195020400,758958.9812223526,-717328.6417903325,84.67849995923562,5734,0.0,0.1,27.3,21.0,7.3,31.6,30.9,16.7,22.9,11.0,16.6,66439,12.9,15.0,79.7,14.4,39.4,21.7,4.5,5.7,0.7075761453800871,0.7416419588999079,0.7350549548744527,0.771966718478559,0.7914157921899192
13195020500,751315.8877409318,-714899.8874490291,87.24644279095826,6543,0.0,0.0,20.9,19.4,7.9,23.8,47.9,14.6,17.0,9.8,27.6,57528,16.0,14.0,79.1,14.4,39.9,31.4,1.4,10.2,0.7075761453800871,0.7416419588999079,0.7350549548744527,0.771966718478559,0.7914157921899192
13195020600,764186.186896622,-698048.4921771506,107.59678057474618,2170,0.0,0.5,26.9,11.8,2.9,25.5,32.8,12.6,20.8,9.9,24.2,52768,12.9,18.0,95.2,26.2,41.4,26.9,1.6,6.5,0.7075761453800871,0.7416419588999079,0.7350549548744527,0.771966718478559,0.7914157921899192
13197920100,643449.4004633744,-899522.608020108,517.7592283649656,4223,2.7,0.0,39.8,13.5,11.1,28.0,31.7,13.4,20.4,13.8,14.6,52586,16.3,20.1,90.5,12.0,51.0,44.8,3.0,16.1,0.5472568003688336,0.567062818336163,0.5620044402156676,0.551033386327504,0.6129546904913847
13197920200,643354.4104567171,-919433.377150868,437.49421704697846,4261,0.0,0.0,26.9,12.7,9.5,34.1,23.8,15.1,41.4,26.8,39.0,41777,24.4,22.0,34.4,9.8,40.6,31.5,10.3,10.0,0.5472568003688336,0.567062818336163,0.5620044402156676,0.551033386327504,0.6129546904913847
13199970500,636052.6132299802,-847791.4631236868,151.41074385577787,5087,0.5,6.3,25.6,9.5,3.8,0.0,59.9,11.3,32.2,22.9,44.1,32722,29.8,24.1,53.8,12.7,45.4,15.9,12.0,7.1,0.47887323943661975,0.5427197632844285,0.527363184079602,0.5285729835637314,0.5785508530910702
13199970600,620089.5305185366,-846894.1540403153,231.89171335482618,3775,1.5,1.3,25.5,18.2,7.0,13.1,43.6,13.3,29.0,11.1,30.5,37414,17.0,25.4,59.6,22.7,41.0,17.0,8.4,7.4,0.47887323943661975,0.5427197632844285,0.527363184079602,0.5285729835637314,0.5785508530910702
13199970700,626927.1313557175,-820386.1622493257,521.3920746913299,7294,0.4,0.2,43.6,11.1,6.3,13.6,50.6,18.6,29.1,14.0,24.9,37452,15.0,17.3,70.0,9.4,41.9,24.3,7.7,7.6,0.47887323943661975,0.5427197632844285,0.527363184079602,0.5285729835637314,0.5785508530910702
13199970800,625506.7084521735,-834602.6481754368,408.717407636251,4957,0.3,1.5,35.8,8.9,6.8,31.9,32.3,11.8,38.2,23.2,33.3,34644,24.5,22.1,39.7,16.4,38.8,18.2,16.8,4.9,0.47887323943661975,0.5427197632844285,0.527363184079602,0.5285729835637314,0.5785508530910702
13201950100,637882.1677395112,-1040801.6918489991,284.27176868280105,1741,2.5,0.9,23.6,13.6,9.2,20.5,57.4,18.7,29.2,9.2,27.3,46250,19.3,23.4,74.8,11.8,42.6,20.7,6.2,7.4,0.6327392120075047,0.697119341563786,0.6989326463010673,0.690968443960827,0.7521877486077964
13201950200,625922.5584049447,-1035490.6480324179,111.15755874161819,1764,0.0,0.0,23.5,8.4,6.3,34.5,20.7,16.8,41.7,16.5,47.3,33250,27.9,31.1,45.1,9.3,43.4,10.4,12.4,3.7,0.6327392120075047,0.697119341563786,0.6989326463010673,0.690968443960827,0.7521877486077964
13201950300,618114.0736814927,-1043416.0200952722,343.05440537700343,2331,0.8,0.0,27.8,14.3,1.4,35.6,40.8,10.2,23.3,22.1,26.2,51652,11.9,17.2,81.1,10.2,44.4,31.6,5.2,6.2,0.6327392120075047,0.697119341563786,0.6989326463010673,0.690968443960827,0.7521877486077964
13205090100,686059.4710600628,-1015640.704367728,225.56836921129192,3598,3.4,0.0,26.4,8.9,15.2,12.0,34.3,19.6,21.1,15.5,27.2,42367,18.8,18.6,67.3,8.9,35.1,47.5,3.3,7.3,0.48429092171498,0.536231884057971,0.5203765638548248,0.5044924720738222,0.5505661348430262
13205090200,690850.7721036213,-1035354.0741194619,319.21757275293817,3292,0.0,0.9,22.0,12.7,12.3,12.6,43.1,17.3,28.8,10.0,32.3,31607,19.4,23.8,71.4,26.1,41.5,22.9,7.9,10.8,0.48429092171498,0.536231884057971,0.5203765638548248,0.5044924720738222,0.5505661348430262
13205090300,675210.1113418973,-1025917.209351839,138.59067529553394,2747,0.0,1.4,19.3,8.4,16.1,23.4,47.0,17.5,36.2,6.4,57.3,23523,41.4,43.4,13.7,21.5,36.1,17.2,24.9,5.8,0.48429092171498,0.536231884057971,0.5203765638548248,0.5044924720738222,0.5505661348430262
13205090400,675185.6743763764,-1033132.8582906368,248.91651086645408,7019,0.0,1.1,24.2,12.3,13.9,8.8,38.6,19.7,36.4,14.5,28.6,37663,21.5,23.7,53.6,13.8,41.2,16.6,2.6,6.8,0.48429092171498,0.536231884057971,0.5203765638548248,0.5044924720738222,0.5505661348430262
13205090500,665839.0385604086,-1043555.2226645827,403.8584196011146,5776,0.0,4.2,24.4,10.8,12.8,17.9,19.7,14.9,33.8,14.1,42.8,40837,27.1,18.3,38.1,16.3,37.7,21.8,20.9,7.8,0.48429092171498,0.536231884057971,0.5203765638548248,0.5044924720738222,0.5505661348430262
13207050101,692585.4426108694,-819626.2122175699,123.06910327204419,5591,2.4,1.7,37.8,26.6,8.6,18.5,24.3,18.0,30.6,14.8,15.6,54157,8.8,20.9,77.8,17.2,46.8,18.5,8.9,10.8,0.6163513513513513,0.669747381392483,0.6589417725724728,0.6883747735880126,0.7120857856970089
13207050102,703934.6323135557,-824005.7439235861,254.50690704311157,4223,0.0,0.0,27.9,12.7,8.5,10.7,36.4,17.3,40.6,12.3,28.4,35825,15.0,15.8,66.3,18.6,43.0,37.0,3.7,9.5,0.6163513513513513,0.669747381392483,0.6589417725724728,0.6883747735880126,0.7120857856970089
13207050200,691358.32889841,-829667.0187908859,107.90175285865007,5570,0.4,0.0,25.3,21.3,11.7,17.2,41.7,11.2,41.1,11.1,35.5,39595,17.1,22.9,52.7,18.2,37.3,11.1,8.1,7.5,0.6163513513513513,0.669747381392483,0.6589417725724728,0.6883747735880126,0.7120857856970089
13207050301,694456.5685918997,-844513.2607778272,399.4962478090634,5006,0.0,0.1,26.2,21.9,9.8,37.3,45.0,10.7,32.8,13.6,12.4,52670,8.0,9.5,79.4,27.3,45.5,16.3,4.3,7.2,0.6163513513513513,0.669747381392483,0.6589417725724728,0.6883747735880126,0.7120857856970089
13207050302,709300.7737736003,-836667.9749124481,148.7595948653714,6620,0.0,0.0,24.0,41.9,3.9,4.9,25.1,4.5,26.6,4.7,15.2,93264,2.1,3.5,87.1,20.0,38.5,13.8,0.0,9.7,0.6163513513513513,0.669747381392483,0.6589417725724728,0.6883747735880126,0.7120857856970089
13209950100,831356.8265969383,-910199.1734795526,222.54789416341117,1744,0.0,0.0,18.4,16.8,5.2,30.3,38.2,11.2,39.4,25.4,17.3,54653,9.4,20.2,98.0,17.1,43.3,34.8,2.4,7.9,0.5912025827280065,0.6810262907823883,0.7069545709478406,0.7010797998419804,0.7591697469434177
13209950200,830399.6116918591,-922429.9178128613,205.29002516877748,5139,0.0,3.2,22.2,13.4,8.9,19.0,31.2,15.3,27.6,19.0,38.6,36913,28.2,25.0,53.9,36.5,37.4,33.8,11.4,5.2,0.5912025827280065,0.6810262907823883,0.7069545709478406,0.7010797998419804,0.7591697469434177
13209950300,833197.6025211876,-935505.4858445522,206.45582483899287,2153,1.6,3.9,26.0,13.4,5.5,6.2,27.2,17.6,28.9,28.5,15.3,41994,16.1,12.3,77.9,21.8,44.3,40.8,1.9,8.7,0.5912025827280065,0.6810262907823883,0.7069545709478406,0.7010797998419804,0.7591697469434177
13211010100,736174.1447492379,-754502.0775898631,180.32132076674438,2799,0.0,3.1,23.4,18.3,6.6,4.0,12.7,10.2,16.5,3.9,19.6,64504,13.7,8.1,88.6,9.7,46.9,19.7,0.3,6.9,0.6115931968066644,0.6802664446294755,0.659506499228905,0.6920237162993623,0.7112340056386901
13211010200,725662.1895160961,-766815.789050823,187.48281902936705,3888,0.7,1.4,27.1,15.3,8.2,15.8,25.4,15.3,22.7,5.2,26.7,56250,19.0,15.3,82.2,20.7,44.6,16.8,5.2,7.3,0.6115931968066644,0.6802664446294755,0.659506499228905,0.6920237162993623,0.7112340056386901
13211010300,737927.201597389,-767850.4803380804,198.14266914644355,7157,0.0,1.6,23.5,24.9,5.6,24.8,41.9,9.4,28.0,16.4,29.1,57788,15.1,8.0,58.1,12.6,42.2,8.7,7.5,9.8,0.6115931968066644,0.6802664446294755,0.659506499228905,0.6920237162993623,0.7112340056386901
13211010400,748797.4952671044,-774605.4656612831,167.94221012252316,2827,0.0,7.0,26.2,19.0,4.4,26.3,22.6,12.3,19.5,24.9,23.6,71591,9.9,12.8,80.0,26.3,45.4,11.4,2.1,7.2,0.6115931968066644,0.6802664446294755,0.659506499228905,0.6920237162993623,0.7112340056386901
13211010500,733346.7912534915,-779429.9121654516,185.69145428579182,1564,0.0,5.3,28.0,24.9,0.8,22.4,40.8,15.9,30.4,8.6,18.5,61538,8.1,10.3,88.6,12.7,48.1,22.8,3.8,9.2,0.6115931968066644,0.6802664446294755,0.659506499228905,0.6920237162993623,0.7112340056386901
13213010100,618692.5256216871,-621961.4240672495,197.40981238793773,3425,0.0,0.0,35.9,6.4,10.2,19.9,17.4,12.0,28.8,15.1,14.3,47951,17.9,17.1,96.5,12.4,39.0,36.8,5.6,4.4,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010201,622976.0012072818,-631303.2580221791,122.47471187542482,2011,0.0,0.7,26.6,10.4,5.9,11.3,51.6,13.2,20.5,13.1,25.4,51859,15.8,15.8,95.0,10.3,39.4,37.9,3.2,4.5,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010202,612036.7350445797,-632654.4848781733,77.14565141079119,8653,0.0,2.6,27.4,8.8,3.7,17.8,42.3,16.9,24.5,13.4,28.2,44665,16.2,10.9,96.6,13.8,35.3,36.7,1.3,6.2,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010300,621912.1643531306,-645221.2356737499,204.64032226437283,4199,0.0,1.7,31.8,7.1,7.9,22.0,20.7,16.7,27.2,12.9,27.2,40875,19.4,12.7,97.8,7.3,43.7,38.9,5.7,5.5,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010400,612952.384422498,-640361.330989514,27.650048824219667,6277,0.0,1.6,24.1,16.8,8.5,22.9,31.0,15.7,30.6,9.8,46.6,40625,17.2,14.4,96.2,16.1,42.6,14.4,6.8,6.6,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010500,608417.3983697193,-641978.0786758008,32.46507265257343,5035,0.0,1.3,22.1,9.9,8.8,34.5,25.8,10.3,20.9,9.8,23.0,52717,9.2,9.1,94.2,13.9,35.9,26.5,2.6,5.8,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010600,616087.0874372828,-649864.1682774253,83.3275010695168,4141,0.0,1.1,20.9,8.0,4.9,44.9,17.8,22.2,26.5,17.4,34.0,48167,17.6,29.5,98.0,12.1,36.2,42.8,3.7,7.2,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13213010700,608593.967506322,-653137.9629919358,154.75308068679385,5816,1.3,0.0,32.3,4.6,13.4,20.7,32.7,24.5,21.1,9.1,35.2,39352,16.1,19.5,98.7,8.4,34.9,51.6,4.6,5.9,0.67359844339049,0.727639984968057,0.7299660895948599,0.7685935366408739,0.8517420311341735
13215000200,601874.8279095156,-891539.2252518284,3.01216537160556,2988,0.4,4.0,18.3,30.7,5.1,15.2,26.3,6.2,46.8,9.6,53.5,49321,14.9,14.4,76.7,27.6,33.4,0.7,16.4,22.4,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215000300,600602.3048870914,-892430.128415261,1.6385736944955847,1424,0.0,0.0,17.2,5.2,15.1,12.4,49.0,39.0,53.7,21.1,69.7,24358,33.2,38.5,49.2,9.0,37.9,0.0,20.1,4.9,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215000400,599614.9519538187,-891396.6827791634,5.598600982149009,2749,0.0,0.0,15.7,14.6,8.7,8.5,39.5,16.0,38.9,14.7,29.0,42500,20.8,12.3,81.2,19.8,33.1,0.0,4.2,14.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215000800,601040.1900312712,-893412.7778735345,1.5776474191783876,2217,1.9,1.9,17.4,7.8,9.7,9.5,40.5,18.6,45.0,14.7,69.2,30000,30.2,34.2,54.6,27.7,35.6,2.1,15.1,7.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215000900,602201.1606911118,-893064.1151772145,1.7505403755603954,2602,0.0,4.9,15.7,28.1,7.1,11.3,25.6,18.2,55.6,14.0,73.5,41989,13.3,23.8,61.4,48.8,32.3,0.0,8.0,9.9,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215001000,604498.7568251122,-893369.263005422,4.925666185029212,4552,1.3,6.8,17.9,37.3,11.1,10.6,51.5,12.0,38.8,13.1,35.0,59265,7.7,10.4,62.8,69.6,27.2,0.0,4.6,11.3,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215001100,603024.360337765,-894571.2190014691,3.272018295144866,2774,0.2,5.6,14.7,57.2,4.7,38.1,41.5,13.2,29.6,8.9,15.7,80452,5.9,17.5,88.2,32.1,32.9,0.0,0.7,11.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215001200,601892.147685888,-895321.9085705283,2.993559725810668,3737,0.5,3.4,15.3,56.9,6.2,27.1,36.9,11.7,54.7,3.5,63.1,51810,3.9,19.8,64.1,41.9,31.5,0.0,7.4,10.2,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215001400,600304.5514573429,-894485.300628774,0.8141774671898682,1559,4.9,0.2,19.0,8.6,26.1,5.9,56.5,20.9,61.7,19.5,89.2,15656,50.3,47.4,32.6,33.7,36.9,0.0,26.5,10.2,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215001600,599142.274354469,-894623.6234501776,2.2877104761073017,2741,9.7,0.8,25.0,10.7,17.9,13.5,54.9,21.6,50.4,20.7,96.0,16738,52.4,54.8,17.9,19.6,28.4,0.9,37.9,3.5,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215001800,600597.5318924987,-895810.9155213981,1.1197037863533237,1158,0.9,5.8,16.9,1.4,30.1,7.8,56.1,26.9,53.6,24.0,78.6,21349,43.8,48.1,40.0,17.2,34.2,0.0,17.7,9.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002000,603890.2740805575,-896362.1295262324,2.1711067562497255,3136,7.3,0.0,20.8,11.9,17.6,2.0,68.7,16.5,35.5,19.8,46.7,26816,28.9,31.5,0.3,11.9,39.6,0.0,20.5,11.0,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
