start,end,street_name,delay8pm,delay5pm
42845918,42873410,ClintonAvenue,14.45948636094674,19.721598901303548
42502712,42502709,ClintonStreet,11.024313643846618,13.479524226190476
42846773,42846776,70thStreet,30.75904265060241,38.45124063492064
42497758,1567286094,ParkRoad,16.86096945652174,22.818688000000005
42846773,42846770,70thStreet,21.26104269230769,23.146922093023264
42502705,42502701,ClintonStreet,14.259087679083091,18.700146856031136
42748926,42734119,East205thStreet,16.1734,22.8576
2872728055,42492328,SandfordStreet,178.91549666666666,34.4845
103860863,103858372,JohnF.KennedyBoulevardEast,7.30768,3.2174816666666666
42502701,42502697,ClintonStreet,16.579192322560214,21.371091218961627
42502868,42497476,KingsHighway,8.512063333333332,33.7627
42740440,596644808,ProspectAvenue,18.6658875,23.4996
42502230,42517221,LibertyAvenue,10.615585999999997,15.047066666666666
42454325,42429412,WashingtonStreet,45.37310176920722,32.12522929963692
42846760,42846757,70thStreet,15.155613333333337,14.135248513513513
42748454,42748516,TownsendAvenue,21.318533518518514,35.46799906976746
42740434,596644891,CrotonaAvenue,5.500068903508773,8.446603523316062
42454381,42427390,10thAvenue,11.698530618321037,16.071309294923534
1794656796,1794656799,CypressHillsStreet,5.632966064814813,6.9328563358778625
42748201,42756076,EagleAvenue,34.18402625,24.984933333333334
42747858,42766689,FaileStreet,19.333701,52.0806
42454378,42427369,5thAvenue,26.130205834828118,25.756296726939215
42503847,42466682,HerkimerStreet,13.81423159292035,14.069408225806457
42502684,42502679,ClintonStreet,30.340827190729723,45.9555864370695
42907497,42536329,GatesAvenue,24.320123046875,27.970112765957456
42502453,42509751,GardnerAvenue,9.551407419354838,13.28923744444445
42748439,42748443,East172ndStreet,28.886875714285715,11.9446925
42846743,42846745,70thStreet,21.23034655172414,61.4776
42796436,42833397,29thStreet,14.335684242081449,25.307586048744447
42502679,42502674,ClintonStreet,13.80953911871004,21.33647895096921
42748438,42748439,East172ndStreet,11.204459411764706,20.06367111111111
42453777,42445700,WhiteStreet,39.764352660090005,49.44416682986539
42748331,42751698,EastTremontAvenue,18.90219,5.739190000000001
42748322,42751940,StarlingAvenue,13.619400000000002,20.826825
42502339,42513084,BlakeAvenue,8.841707857142858,20.11015
42846738,42846736,70thStreet,11.024231764705881,7.352355
1398906448,588191605,JackieRobinsonParkway,25.94818,13.4967
42453354,42458728,IshamStreet,13.509591156462585,14.59427025974026
42907474,42536742,StanhopeStreet,26.558948360655737,28.82019296875
42835523,2503677681,54thStreet,19.20184053811659,32.58907598290598
42898872,42803296,54thAvenue,50.9564625,74.82688
42502253,42515565,NewLotsAvenue,10.821542857142857,7.028986666666667
42748428,42748425,East172ndStreet,14.441533333333332,23.2515
42748323,42751672,SaintRaymondsAvenue,16.6428,12.278243333333334
42846731,42846724,70thStreet,24.615,21.9852
42748425,42748421,East172ndStreet,12.328951428571429,29.28996666666667
42454300,42429104,West190thStreet,13.721488888888889,29.822
103224098,103149650,BroadAvenue,10.761764999999999,7.3853800000000005
42748421,42748425,East172ndStreet,14.464541666666667,28.9003
42748421,42748417,East172ndStreet,15.371375,29.25550000000001
42895919,42894568,70thAvenue,5.475777741935484,16.5377
42453934,42440290,ChurchStreet,14.209017875397034,21.13200181433506
541999391,1259822816,EasternParkwayServiceRoad,31.98560699579832,36.65972597701148
42846722,42846724,70thStreet,2.870503333333333,9.76934
42502658,42502656,ClintonStreet,14.717726748558533,23.71225221715327
42748417,42748421,East172ndStreet,11.412514285714282,21.12375
42748414,42748410,East172ndStreet,12.003586666666665,20.371152499999994
42502653,42502651,ClintonStreet,12.396970534205504,19.331749083907578
42846716,42846714,70thStreet,9.56994105263158,10.351383333333333
42845922,42871318,GrandAvenue,10.132370674314492,14.97242764880953
42502651,42502649,ClintonStreet,13.770314881684817,19.94454084774499
42846714,42846716,70thStreet,7.268810436363637,12.01226479674797
42846710,42846810,70thStreet,13.381264615384614,22.4320725
42502649,42502648,ClintonStreet,14.0427783062055,21.39457083834454
42502648,42502645,ClintonStreet,17.702047353966858,25.45707344454465
42747670,42771235,OlmsteadAvenue,9.178992000000003,2.43837
42502243,42515121,SutterAvenue,12.086993999999999,19.599
541999373,1259822845,EasternParkwayServiceRoad,32.22939361702127,41.43897874999999
541999373,1259822816,EasternParkway,32.90989490566038,43.0212174
42846702,42846699,67thRoad,19.83532,24.31324833333333
42454313,42427782,BennettAvenue,27.38047130434783,40.41126372093023
595790192,595793819,ExteriorStreet,8.452853349937728,9.941108385397067
42747499,42776182,MarionAvenue,26.8982525,31.8234925
42832462,2799469682,11thPlace,6.077426219443978,9.15866917472921
42846699,42846702,67thRoad,18.76876766666667,24.33232
42503847,42465033,BuffaloAvenue,11.986271777777773,14.62222857142857
42748392,42748390,East172ndStreet,3.14644,11.7125
42748390,42748392,East172ndStreet,13.049859285714286,20.77221777777778
42748390,42748386,East172ndStreet,3.62325,11.3488
42444016,42746772,MarbleHillAvenue,5.020555809859153,5.051264104477609
42896784,42866705,BradleyAvenue,12.264443266932275,12.866728636363636
42832453,2799469684,JacksonAvenue,8.686496499189627,7.3020001391304366
42832453,2799469682,11thStreet,7.465881623566724,9.598351818307906
42748386,42748390,East172ndStreet,12.643502499999999,18.44616473684211
42748386,42748380,East172ndStreet,5.99299,18.4622
2307731133,42505456,Broadway,16.618949444444446,14.598693506493495
42847799,42812228,77thAvenue,12.161783999999999,13.259979999999999
42847839,42810979,62ndStreet,52.8041,46.6117
42502333,42511590,PitkinAvenue,9.379264545454545,12.88685125
42846714,42845818,70thStreet,19.332702666666666,15.270025
42748380,42748386,East172ndStreet,12.387103,11.7661545
42747537,42774496,CrescentAvenue,7.82885239130435,12.36615641509434
42846710,42845818,70thStreet,13.294401631205673,22.631586929133857
42898872,42801650,MauriceAvenue,7.226853307692307,10.281259710920772
42748794,42735478,West232ndStreet,14.023691249999999,19.111835714285714
42895832,42895830,70thAvenue,12.280899333333334,14.603595000000004
42846285,42858898,34thRoad,23.0084,33.3497
42895830,42895832,70thAvenue,11.27460222222222,14.054268000000002
42847428,42823417,JunctionBoulevard,18.20946384615385,19.387357424242417
42896778,42866384,StarrAvenue,12.225623508771932,10.73303509090909
42748858,42733277,West232ndStreet,7.1711100000000005,15.9796
42846281,42858888,NorthernBoulevard,5.7407295000000005,8.157775425531913
42748369,42748367,East172ndStreet,40.3763,8.853814999999997
42748367,42748369,East172ndStreet,8.38177375,10.398359444444443
42502253,42513541,NewLotsAvenue,7.042686666666667,7.426153333333333
42844274,42920906,45thAvenue,24.901816648044672,31.353193333333323
42847418,42823434,JusticeAvenue,22.21801387096774,19.570506065573777
42748410,42746955,East172ndStreet,13.1938,13.9107
42847418,42823431,90thStreet,13.65349844559586,24.28579629032257
42454240,42429044,West184thStreet,14.408066000000003,17.438255161290318
42748364,42748367,East172ndStreet,8.399746176470591,11.137921111111112
42846667,42846663,67thRoad,29.568909999999995,27.5651
42895818,42895814,70thAvenue,24.830671320754714,49.410918181818175
42501905,42524181,ParkPlace,51.734362568578504,57.381370558139544
42846339,42856722,31stAvenue,11.158033999999995,10.331762289156625
42846339,42856720,31stAvenue,16.97082953488372,8.864722469879519
42846663,42846660,67thRoad,29.3827625,26.2136
42748417,42746558,East172ndStreet,14.565874999999998,25.632099999999998
42844375,42917565,44thAvenue,4.684762314540059,12.965960714285714
42895814,42895808,70thAvenue,20.519842857142862,30.33082105263158
42454102,42433075,West185thStreet,22.279440869565214,27.57492820512821
42846264,42858955,52ndAvenue,14.952412500000003,21.809982962962973
42877863,276235958,45thStreet,9.054331102362207,6.478777940691925
42748414,42746558,East172ndStreet,13.587064615384614,17.3493
42846660,42846657,67thRoad,34.36475,32.34755
42502243,42513531,SutterAvenue,12.603167777777779,12.385633333333333
42748355,42748364,East172ndStreet,7.498294242424243,8.885910294117647
42431674,596776017,East68thStreet,28.16986302637551,39.993390356866314
42834628,277576154,JackieRobinsonParkway,3.970478888888889,6.51394857142857
42846657,42846655,67thRoad,27.1759,27.8589
42846831,42841245,57thDrive,21.519020000000005,5.5791699999999995
42846259,42858943,CoronaAvenue,25.47432090909091,36.81782727272727
42501895,42524170,DeanStreet,44.12293828537877,53.60402245508984
42896819,42864383,GreenpointAvenue,8.520240290023203,11.400291348032376
42501891,42524151,LeffertsPlace,40.73940938215103,50.64808717948719
42748346,42748349,East172ndStreet,6.465397555555555,9.94812371428572
42502247,42513095,BlakeAvenue,15.101934999999997,15.2721975
103171573,103202497,HorizonRoad,15.586735,42.8266
42479148,2799410691,HowardAvenue,12.77376488372093,15.105908823529413
42502230,42513515,LibertyAvenue,10.59724111111111,14.436313333333331
42453457,42452613,WestStreet,9.446212311000746,10.971784187127874
595338023,254342293,HenryHudsonParkway,66.86614580952383,69.91336590909093
42501886,42524144,GatesAvenue,42.118729613356784,41.744445121951216
42899037,42795363,JuniperBoulevardNorth,9.888043333333332,24.258725
541999307,1259822878,EasternParkwayServiceRoad,33.872431666666664,43.60660950980391
42748602,42740214,MountEdenAvenue,12.6950906,20.71927741935484
541999307,1259822845,EasternParkway,37.23593630434784,63.660014814814815
42848463,42790178,84thStreet,22.207638333333332,27.626250000000006
42898096,42824389,WhitneyAvenue,6.997730022753128,10.423738250825085
42896805,42864385,50thAvenue,9.100197631786001,12.544982031746027
42896805,42864383,GreenpointAvenue,11.566714364249574,12.643940677233417
42846114,42862867,91stAvenue,5.893253076923077,13.440584999999997
42898092,42824389,WhitneyAvenue,15.134541529411766,11.766425214285716
42845412,42884568,FleetStreet,7.8496927524752484,11.38038855263158
42502727,42497707,LorraineStreet,26.25988611111111,28.62575050359712
42431650,596775963,East64thStreet,33.61726543584332,45.718849025225346
42453349,42455509,West204thStreet,12.049960140845066,13.696551224489795
42454192,42429330,ParkAvenue,14.032729926025555,15.512013387313647
42748324,42748323,PurdyStreet,47.3869,39.7137
42454189,42429314,5thAvenue,9.325726665940397,15.223285515327856
42501880,42523755,LafayetteAvenue,45.33864641403509,56.24008740875915
42748323,42748324,PurdyStreet,35.50138666666667,55.118500000000004
42748323,42748322,PurdyStreet,25.0934,27.3062
42453379,42454381,West19thStreet,37.42038349971312,84.8559938356164
42748322,42748323,PurdyStreet,25.203445454545456,23.741876666666673
42748320,42748322,PurdyStreet,29.972500000000004,45.17086666666666
42502458,42505696,VarickAvenue,14.762011207430339,16.696605460526314
42501900,42522967,SaintMarksAvenue,48.64750969678219,61.03369980806139
42502709,42497681,LuquerStreet,30.002114048780502,32.87344731362467
42748311,42748308,East189thStreet,24.464728,13.799715714285714
42502169,42514347,TompkinsAvenue,17.693475250000013,20.658935547945205
42454120,42430981,West62ndStreet,46.26314754385965,41.871579245283016
42748308,42748304,East189thStreet,13.280581999999999,9.4649025
42502705,42497677,3rdPlace,27.13031962071482,40.17864928104574
42453395,42453398,WestStreet,11.511746474912588,15.029253249857227
42502899,42491524,WithersStreet,20.852240627503345,25.079618602739735
42748301,42748295,East189thStreet,13.823164615384615,21.458020000000005
42502697,42497672,1stPlace,27.933750294117615,43.26110208602149
42502895,42491529,SkillmanAvenue,11.68964614739365,13.515992878581176
1544809885,42429705,West218thStreet,14.609671534653467,18.237768145161294
1544809885,42429703,West218thStreet,26.842946521739133,26.83105705882353
541999264,1259822878,EasternParkway,27.869093684210526,40.274055833333335
42510760,1691133695,VanderbiltStreet,36.86343663366337,50.834504166666655
42747552,42771315,RiverAvenue,33.348124,35.53990499999999
42453714,42443081,East113thStreet,52.89015500000001,17.643704999999997
42748295,42748248,East189thStreet,21.957469285714293,21.622682499999996
42748572,42739592,KingsbridgeAvenue,9.635262222222222,15.169162222222221
42502238,42511608,PitkinAvenue,11.533747857142856,13.765585714285715
42502238,42511604,PitkinAvenue,17.77947142857143,15.74205
42453577,42447174,East98thStreet,23.432701399569353,27.617511363380274
42453709,42443081,East113thStreet,34.87775285714286,63.05695230769232
42747493,42772936,ValentineAvenue,12.197285128205133,14.538441935483869
42748288,42748283,East189thStreet,13.553036666666667,14.335669999999999
1544809886,42429244,Broadway,12.02144275,13.002535769230764
1544809885,42429255,Broadway,9.148241814621407,12.072542947368415
42748535,42740516,TownsendAvenue,24.468525,31.4238
42453630,42445310,10thAvenue,10.928516158730421,16.251984001399734
42748532,42740516,TownsendAvenue,22.324791875000003,26.6984
42453717,42442584,West125thStreet,46.999913816999005,55.461858850504434
1773078006,42432082,TheBowery,12.908095323122726,12.979200961462581
42846702,42842888,AldertonStreet,16.17255,12.153508
42502674,42497646,BalticStreet,33.3236256964657,42.21178505992012
42846699,42842884,FitchettStreet,14.443946666666667,2.9386
42748276,42748269,East189thStreet,9.68035125,16.125626666666665
42748789,42732284,West232ndStreet,14.63306789473684,22.13562
42847851,42807086,62ndRoad,8.354630169491525,19.518
1544809872,42429255,Broadway,14.823061666666671,15.717850714285719
42846667,42843724,80thStreet,7.6115765,9.858478666666667
42747918,42759203,WhitePlainsRoad,32.1119,54.8927
42895604,42899484,JuniperBoulevardSouth,8.64310142857143,14.05602
42748269,42748267,East189thStreet,15.217625,15.34825
42846663,42843717,79thStreet,15.1207,13.5031
103123242,103125365,BluffRoad,11.19645,4.02203
42502656,42497777,ClintonStreet,16.114829506247478,26.950412826694606
825418517,42445702,VarickStreet,10.86456499103421,14.648778446074157
42490624,42870688,PalmettoStreet,17.300186666666665,25.11075333333333
42846657,42843702,75thStreet,14.069550000000005,12.8341
42847913,42804751,62ndStreet,23.19914137931035,35.5428
42502658,42497612,AmityStreet,30.93227804878048,39.83534100884954
2776603416,42821457,59thStreet,9.025436987951807,9.188496785714287
42847835,42807124,68thAvenue,17.715966666666663,16.72626666666667
42846655,42843696,73rdPlace,11.146378,13.251
42747852,42760854,CosterStreet,41.99765,42.5419
42491642,1123921544,FlatbushAvenue,16.764874062936418,22.731589941588776
42748602,42737543,MacombsRoad,3.2915652863436127,4.576639362186788
42502653,42497596,StateStreet,37.583837951674916,50.8297264169068
42453575,42446099,East98thStreet,32.71853634418606,44.83681767292716
42502649,42497591,LivingstonStreet,39.64969614130435,44.23038214592277
42748248,42748288,East189thStreet,19.11905727272727,13.961880000000003
42502390,42505567,ThomasS.BoylandStreet,11.31275772727273,15.820851764705882
42502645,42497580,RemsenStreet,43.834856115606954,50.512631793721965
42748244,42748248,HoffmanStreet,14.924666666666665,17.044843749999995
42844959,42895808,ForestAvenue,13.7914475,22.11114
42896831,42860618,GreenpointAvenue,9.700838032048072,11.037199659533073
42896831,42860617,43rdStreet,10.668885303370782,15.040080478468898
42453468,42449098,WestStreet,9.980693339014081,11.714804283588025
42795574,42853840,SelfridgeStreet,12.425989523809521,15.679636923076924
42795574,42853831,SelfridgeStreet,9.975970666666667,7.9781933333333335
42897737,42832478,DavisCourt,38.19375333333334,43.7128
42897737,42832467,SkillmanAvenue,25.25035849358975,58.361012435233164
42748240,42748244,HoffmanStreet,11.488235652173916,18.659194347826087
42503634,42466655,BartelPritchardSquare,8.9405546875,10.892000000000003
2408974705,2408448893,GrandConcourse,20.045199147727278,25.882170954575397
42502891,42489467,HumboldtStreet,12.125383668639055,14.312578253731349
42845825,42868548,74thStreet,6.354766428571429,11.590213
42747510,42770540,ParkAvenue,11.196014,11.0119625
42896214,42879289,62ndDrive,13.012058487394961,14.572925389610395
42453577,42445258,ParkAvenue,11.169815318802858,11.128248285646725
42895415,42903928,88thStreet,5.502307142857143,12.679913333333333
42895415,42903925,88thStreet,80.54409555555554,12.396745
42454042,42430707,West51stStreet,58.13064426094136,79.90061839992072
482539630,42799170,30thAvenue,27.26091778206365,30.5220212591756
1854444492,103235735,PalisadeAvenue,6.8035373913043475,5.122735263157895
42747496,42770589,TieboutAvenue,32.5509,44.11942500000001
1544809872,42427504,West220thStreet,18.121037272727275,19.8097025
42748216,42748220,East161stStreet,13.452713,19.816828823529413
42453142,1858067878,WashingtonBridge,78.60721331058024,108.8270672131147
42845420,42880586,69thAvenue,15.790561578947369,24.50193333333334
42845420,42880584,69thAvenue,13.625355714285716,16.8104764
42502455,42502453,MeadowStreet,10.229862857142859,21.9505
42747493,42770584,ValentineAvenue,38.6545425,36.5982
2776603175,42827463,GrandAvenue,8.362016041666669,14.434138711340205
42502453,42502455,MeadowStreet,7.86159923076923,26.212697674418603
42748211,42748216,East161stStreet,10.451051724137933,19.350145937500006
42747861,42759049,BryantAvereet,28.71085,58.66815
42453700,42440792,OrchardStreet,22.163529291338588,17.170380669475662
42748206,42748211,East161stStreet,8.26398,13.378239687499995
42748204,42748206,East161stStreet,7.986781111111111,16.355119545454542
42895311,42906428,23rdStreet,21.575112256829215,29.538081774758997
42748198,42748201,East161stStreet,15.105509000000001,21.137772682926826
42748196,42748198,East161stStreet,6.92861765625,7.979850357142857
42747007,42785026,ClaremontParkway,8.114522781456957,16.42585157894737
42846469,42847428,56thAvenue,10.455159652996848,17.09448558441559
42453080,42459579,BeekmanPlace,16.332136350364962,19.798442538461543
42895303,42906419,12thStreet,20.665839035265495,24.849386713656386
42747531,42768632,3rdAvenue,4.4698756249999985,4.5197931884057985
42747531,42768626,3rdAvenue,11.4114,23.4767125
42846846,42835576,70thStreet,17.448929680851062,39.07343571428573
42734150,1213919118,GerardAvenue,5.18928437419355,10.648806354581671
2307731133,42499149,ThorntonStreet,29.435387508350036,37.750594965675056
42748230,42746872,WestchesterAvenue,8.601579559918758,11.321907696897375
42748230,42746869,East161stStreet,18.93455,3.50087
42453591,42443492,FairviewAvenue,46.536320370370376,41.87041582278483
1773063789,541467364,TheBowery,16.620400748209182,16.496226875913177
2408448896,2409018665,GrandConcourse,7.443225232704403,9.955211203619905
42895105,42912187,95thStreet,11.540191428571429,16.297929999999997
42453586,42443492,FairviewAvenue,22.475891428571426,30.431626153846153
2408448892,2409018676,East153rdStreet,8.799718674698795,14.6857261038961
42895524,42899068,LutheranAvenue,52.852,53.7555
542640185,42476062,ProspectParkWest,9.002022477064221,10.252084974874368
42748177,42748174,East161stStreet,22.753980588235294,33.751780000000004
42747564,42767109,CarrollPlace,32.09745,25.33075
103869700,297037402,WarrenStreet,14.130455714285715,18.164546249999994
42846810,42836204,70thStreet,9.815349999999997,13.470674285714285
42748174,42748177,East161stStreet,16.320655771144278,27.060435428571427
42748174,42748171,East161stStreet,22.001492142857142,28.349711111111112
42527617,1372888841,23rdStreet,22.44368801886793,25.472336315789477
42846147,42856673,31stAvenue,10.700588095238095,11.117441328413284
42748171,42748174,East161stStreet,17.46928818627451,26.249092325581408
42748171,42748169,East161stStreet,9.624185185185185,11.12449875
42841770,1927807845,35thAvenue,11.769344278260867,16.910032713414637
42748169,42748171,East161stStreet,6.50608243697479,9.92157154471545
42748169,42748162,East161stStreet,10.32567035714286,11.52390075
42453674,42440313,5thAvenue,15.401470817552157,26.49806281660913
42453575,42443264,5thAvenue,6.470579348791143,11.70703099679265
595729852,42436305,West187thStreet,18.733288739495798,30.713295432098764
1369722090,596366107,BrucknerExpressway,7.120695384615386,9.291522307692308
42748162,42748169,East161stStreet,5.615323080568721,8.301863956043952
42453246,42453241,LenoxAvenue,16.55813841212744,18.101195311258277
42748566,42735478,West232ndStreet,19.0013,3.6522
42453555,42443570,12thAvenue,21.041908931907702,36.28971474546251
42748535,42736334,East176thStreet,17.606074444444445,25.064233333333334
42748562,42735474,West231stStreet,19.106000588235293,22.122622222222226
42453241,42453246,LenoxAvenue,16.143025995597352,22.435635390248585
42896906,42855336,WoodsideAvenue,14.157036196078431,18.43984566308244
106711074,106717940,LongIslandExpressway,23.003484134302013,20.329148354532926
42453177,42455083,AvenueB,21.729293250036235,17.436660225243497
42747473,42769078,WhitePlainsRoad,16.257202222222222,22.3691
42454214,42422860,East27thStreet,39.97556083333333,100.53821769230765
42453175,42455051,AvenueA,25.51935412753601,24.128347276548222
373762191,595801192,East138thStreet,12.307946389868547,20.891499190358456
42484058,598291109,2ndAvenue,7.6914697463768125,15.134177499999995
42502276,42505693,VarickAvenue,34.48398369863015,34.59972424242425
42453160,42455396,AvenueD,10.698935805010683,10.292817447111954
42846444,42846441,94thStreet,6.180385660377359,7.4796559999999985
42747780,42759298,IndependenceAvenue,12.244096666666664,17.796045000000007
42739751,2827501292,East163rdStreet,12.675647142857141,18.219137812499994
542640143,42476077,ProspectParkWest,10.529761200000003,7.961320000000001
42846441,42846444,94thStreet,5.528216570397112,8.240287761904762
42846441,42846435,94thStreet,10.97188666666667,11.170192400000001
2025097134,42774790,GrandConcourse,23.404533333333333,27.285633333333333
42748516,42736340,MountEdenAvenue,14.55126911764706,15.53583546875
42747458,42769090,East213thStreet,26.3454,14.3913
42453158,42455175,AvenueC,17.2154701498538,11.506615713069152
1934650121,42738885,RosedaleAvenue,5.535214329896903,7.546010903614453
42846435,42846441,94thStreet,9.873000375939846,14.2150514
42748304,42742687,CambrelengAvenue,11.568204791666671,20.673740714285714
42898088,42817909,IthacaStreet,58.61369285714285,82.17046666666667
42739739,2827501292,East163rdStreet,13.202057511520742,21.99515545454546
42747763,42759314,HenryHudsonParkwayEast,40.76554285714286,24.428985714285723
42748885,42724529,PalisadeAvenue,100.77313749999998,21.11245
42747802,42758027,GrandAvenue,12.3675325,23.064612857142855
42748566,42734330,KingsbridgeAvenue,20.358644444444444,42.102975
42453700,42437990,AllenStreet,18.60458885155032,19.086117018191413
42748562,42734330,KingsbridgeAvenue,10.696255454545458,13.273486470588237
42502727,42490899,ClintonStreet,10.771365210084033,14.877358737864078
42453226,42452564,LenoxAvenue,9.739878026163908,10.811744719034433
42453952,42430004,ChurchStreet,14.827110832067829,20.343079067228665
42453757,42435943,HamiltonPlace,11.016793788968826,11.219479824175824
42453253,42451564,LenoxAvenue,14.904774715762274,20.285706029411767
103119435,103238513,GrandAvenue,4.05433,2.7859700000000003
42453220,42452564,LenoxAvenue,12.870003918099094,14.911794133584477
42844359,42910143,50thAvenue,8.672110263157894,5.086966347305391
42844359,42910121,50thAvenue,9.625452500000002,24.883750000000003
42453251,42451564,LenoxAvenue,13.134493249999998,18.096136072680913
42748283,42742638,BathgateAvenue,19.658953636363638,20.1238545
42746992,42782633,East169thStreet,8.03755,9.708782038216556
42453395,42446854,VeseyStreet,62.38728218812539,63.738859000000026
42735881,2329022427,MorrisAvenue,6.948210645161291,13.99217153846154
42898039,42818525,31stDrive,27.4633237371134,47.36290364640884
103222970,103174033,AndersonAvenue,5.963798076923078,22.99605
42748267,42742618,WebsterAvenue,29.33579130434782,32.755725
42501872,42516539,DeKalbAvenue,30.690591567877625,35.79564305135952
42748484,42735870,FindlayAvenue,15.914484999999999,19.111338
42748484,42735867,East172ndStreet,23.39646666666667,28.8397
42453177,42453175,East5thStreet,38.799351277796234,31.02329489872822
42846390,42846469,94thStreet,19.533156612903227,19.954353571428573
42453417,42445711,WestStreet,15.974236962509881,22.744536809861312
42746977,42782478,East165thStreet,11.534748205128208,14.087071
42747840,42755691,CasanovaStreet,11.9112,45.2298
42747840,42755686,CasanovaStreet,17.21864857142857,8.7723975
482675065,482669401,BoweryBayBoulevard,65.37177166666667,129.603620625
103224100,103138711,BroadAvenue,9.68476,9.62008
42748477,42735867,East172ndStreet,17.8976,29.2865
42895492,42896971,WoodsideAvenue,9.923485610278373,14.80983870503597
307870554,2404083336,PortImperialBoulevard,13.492211327014221,12.767352153846149
42907489,42524976,GroveStreet,22.28543758620689,26.563634430379743
42779896,2329230155,East187thStreet,14.093806499999996,17.939552499999998
42748454,42736350,East172ndStreet,17.29699875,22.237119999999997
42895531,42895534,71stStreet,18.73304895833333,23.20981
42895531,42895529,71stStreet,10.585498571428571,16.7598
42748535,42733809,East176thStreet,9.19036409090909,13.430012159090909
42846482,42843176,94thStreet,6.961702916666667,8.803913749999998
42895529,42895531,71stStreet,11.086270952380954,13.8496
42748248,42742646,HoffmanStreet,20.2925235,21.582329545454545
42895529,42895524,71stStreet,19.61335,19.9486
42502312,42502317,AshfordStreet,16.76540666666667,31.7913
42846376,42846372,94thStreet,9.337196666666667,16.429758
42453160,42453158,East5thStreet,29.786164030955582,42.23758689320387
42748532,42733799,CliffordPlace,13.537925,15.880877499999999
42453158,42453156,East5thStreet,39.88191894911502,47.965360019569474
42502233,42504689,GlenmoreAvenue,13.4364225,16.812025
42747697,42759613,West250thStreet,8.630794999999999,25.8271
42895524,42895529,71stStreet,12.896105454545454,16.769504545454545
42846372,42846370,94thStreet,10.6819,10.0573925
42453156,42453158,East5thStreet,80.17553677419355,52.029524
42809551,1840722942,63rdStreet,41.387662727272726,5.280316666666667
42747691,42759609,West246thStreet,15.978433333333333,12.1707
42748320,42740003,WestchesterAvenue,8.29425,7.7312775
42846364,42846359,94thStreet,19.93135666666667,69.50151190476191
42453943,42428391,VeseyStreet,45.767571492483896,62.013389538357124
42748516,42733792,MountEdenAvenue,5.627946933333333,8.268657151898735
103860226,103865119,TonnelleAvenue,63.21295,135.145
42748512,42733778,East171stStreet,12.15384041666667,24.045612857142856
42845204,42881946,69thStreet,8.637987958656332,13.121966498993967
42897095,42846181,WoodsideAvenue,6.83348859375,12.483103200000004
42453934,42428379,DeyStreet,32.104812228654154,54.423681290824284
42895944,42881804,74thStreet,6.619307283950618,13.119253913043478
42747506,42764792,WebsterAvenue,9.930406000000001,15.911032500000001
42502458,42496931,VarickAvenue,12.719795098039217,13.390466190476191
42502455,42496935,StewartAvenue,12.60882027027027,14.775555555555558
42502281,42502278,RandolphStreet,19.195472727272733,28.156041666666667
308693081,1793478692,PortImperialBoulevard,48.481407142857144,36.338325
42846343,42846339,94thStreet,21.941757058823526,26.155823529411766
42502278,42502281,RandolphStreet,19.598209958506228,24.584492020202024
42502278,42502276,RandolphStreet,23.65448794871794,28.69527857142857
42846200,42850698,HazenStreet,9.258947500000003,9.211760317460314
42502276,42502278,RandolphStreet,23.235217355679712,27.0133923076923
42846339,42846343,94thStreet,19.34329891575663,27.1450640913811
42844474,42904155,56thAvenue,19.475839847715744,30.91658027027027
42846339,42846335,94thStreet,6.38301388888889,9.058134226415095
42845810,42862706,69thStreet,8.30513313157895,12.908277673956265
42502371,42499213,MacDonoughStreet,32.04528162790698,50.015320512820516
42845808,42862702,68thStreet,4.611286341463415,4.946658421052631
42502444,42496923,BogartStreet,22.127355238095237,20.895395357142856
42846335,42846339,94thStreet,12.11009935866983,14.329768835182248
42453251,42448979,West128thStreet,50.392555913978505,73.55280757575758
103140898,299178377,FletcherAvenue,2.4510222222222224,2.66174
42845803,42862700,66thStreet,10.487996564885494,12.154481351351354
42748369,42737359,East172ndStreet,9.9450375,10.536895384615386
42747051,42778155,EastTremontAvenue,11.623370468750002,20.09806615384616
42846325,42846322,94thStreet,3.96293012987013,4.469135502958578
42895228,42903127,102ndStreet,24.269924117647058,28.90379
42844965,42888400,CypressAvenue,10.241456666666666,14.819974000000006
42846322,42846325,94thStreet,5.567149665831244,8.222798938356165
42846322,42846314,94thStreet,23.627195090909094,22.84577752462527
42453613,42437354,AvenueD,21.30803436504737,18.84973198521419
42844961,42888395,SenecaAvenue,13.1873775,22.84581
42453610,42437349,AvenueC,21.064959571428567,17.55288486795382
42453607,42437346,AvenueB,27.13679638346315,23.93095002618782
42846314,42846322,94thStreet,29.320023133026808,42.45012381172131
42502371,42498485,MarcusGarveyBoulevard,14.800218295165399,17.712592912087914
42453613,42437118,ColumbiaStreet,37.76296953341124,38.51542788346985
42453604,42437343,AvenueA,21.299589060164667,20.217779006342496
42453253,42448141,West130thStreet,48.53262003395587,72.03365716945997
42453601,42437339,1stAvenue,18.390704393456456,16.582041334830784
42748462,42733782,East172ndStreet,10.92738,17.049895
106082442,42839040,Brooklyn-QueensExpresswayWest,8.382822852292014,10.335921454545455
42844482,42902825,56thDrive,30.856151688311684,38.003038121546965
2025097100,42771447,East192ndStreet,10.349071875,15.202537857142858
42748220,42741030,East161stStreet,19.002606111111106,25.07781333333333
42453327,42445505,JerseyStreet,9.47242222331288,10.050675910470414
