,name,lon,lat,x,y
2057,42436911,-73.964228,40.776309999999995,-8233660.197877588,4979403.218090604
2058,42436903,-74.0102288,40.7324163,-8238780.98350967,4972952.886592493
2059,42436894,-74.0086061,40.7326715,-8238600.34537196,4972990.3768146215
2060,42436856,-74.0003713,40.7339701,-8237683.651629176,4973181.150211677
2061,42436848,-74.00102,40.730246,-8237755.864582852,4972634.0639197
2062,42436832,-73.942184,40.847666,-8231206.271022541,4989898.3327160785
2063,42436812,-73.937313,40.846623,-8230664.033782886,4989744.845860567
2064,42436807,-73.934686,40.84552,-8230371.597480573,4989582.532092135
2065,42436806,-73.9332225,40.844905600000004,-8230208.681405798,4989492.120227088
2066,42436796,-73.998072,40.730288,-8237427.694723994,4972640.233729451
2067,42436793,-73.998605,40.729684999999996,-8237487.028012588,4972551.653262825
2068,42436788,-74.0005643,40.72737160000001,-8237705.136290899,4972211.823145025
2069,42436784,-74.001597,40.726119,-8237820.0959290415,4972027.825651853
2070,42436779,-74.002619,40.72488,-8237933.864448632,4971845.829303017
2071,42436763,-74.004448,40.722718,-8238137.467797292,4971528.261867303
2072,42436761,-74.0050831,40.7220679,-8238208.166805895,4971432.7733248975
2073,42436756,-73.9758,40.740644,-8234948.387025047,4974161.651416919
2074,42436754,-73.9781837,40.741628799999994,-8235213.739295253,4974306.342403201
2075,42436753,-73.98040999999998,40.742587,-8235461.569877602,4974447.127261104
2076,42436751,-73.98200899999998,40.743265,-8235639.569743383,4974546.74457244
2077,42436748,-73.983627,40.743945000000004,-8235819.684679485,4974646.656760137
2078,42436746,-73.98524300000003,40.744627,-8235999.576976608,4974746.8638332365
2079,42436739,-73.955203,40.813553999999996,-8232655.539473178,4984879.696116451
2080,42436734,-73.953129,40.812692,-8232424.6628492735,4984752.910112302
2081,42436726,-73.944538,40.809071,-8231468.317103867,4984220.338636753
2082,42436724,-73.94131800000002,40.807713,-8231109.8683435125,4984020.613442058
2083,42436716,-73.9627075,40.754875299999995,-8233490.936591838,4976252.782527172
2084,42436714,-73.964786,40.755756,-8233722.3141534515,4976382.206293995
2085,42436710,-73.967152,40.756766,-8233985.696068668,4976530.6335260635
2086,42436707,-73.969394,40.7577,-8234235.274367025,4976667.893983201
2087,42436705,-73.9709918,40.75837470000001,-8234413.140649415,4976767.048962837
2088,42436703,-73.9724703,40.758998999999996,-8234577.726516551,4976858.79797515
2089,42436701,-73.9742235,40.7597393,-8234772.891847813,4976967.595814305
2090,42436700,-73.975831,40.760418,-8234951.837929261,4977067.341703257
2091,42436653,-73.939132,40.790905,-8230866.523936639,4981548.94797157
2092,42436651,-73.941503,40.791908,-8231130.4624493085,4981696.424492745
2093,42436647,-73.9437242,40.792874499999996,-8231377.72530226,4981838.536328962
2094,42436644,-73.9453255,40.7935499,-8231555.981202868,4981937.8467490105
2095,42436640,-73.9485547,40.794911799999994,-8231915.454102538,4982138.102799085
2096,42436637,-73.950158,40.795588,-8232093.932642126,4982237.533902389
2097,42436630,-73.941019,40.788319,-8231076.5838157665,4981168.724664395
2098,42436627,-73.9433907,40.789316299999996,-8231340.600252083,4981315.357366654
2099,42436624,-73.9456333,40.7902593,-8231590.245342133,4981454.008382848
2100,42436619,-73.9472339,40.790932299999994,-8231768.423319098,4981552.962008905
2101,42436610,-73.9504666,40.79229160000001,-8232128.285836985,4981752.827866859
2102,42436604,-73.952073,40.792967,-8232307.109466994,4981852.137415028
2103,42436598,-73.978052,40.737553999999996,-8235199.078518312,4973707.669437034
2104,42436590,-73.980418,40.73855,-8235462.4604335325,4973853.9991895165
2105,42436586,-73.982665,40.739497,-8235712.595329342,4973993.132020221
2106,42436582,-73.984261,40.740171999999994,-8235890.26123665,4974092.303937567
2107,42436578,-73.985879,40.740853,-8236070.376172751,4974192.358402884
2108,42436575,-73.98752900000002,40.741528,-8236254.053332563,4974291.532341937
2109,42436567,-74.005894,40.725026,-8238298.43578098,4971867.2750243535
2110,42436556,-73.94336,40.776864,-8231337.182743712,4979484.657536549
2111,42436551,-73.94796690000003,40.778808500000004,-8231850.020505847,4979770.509487187
2112,42436549,-73.9503368,40.7798089,-8232113.8365670815,4979917.5769236535
2113,42436546,-73.9525725,40.78075250000001,-8232362.713552646,4980056.296299641
2114,42436544,-73.95417579999999,40.7814292,-8232541.192092232,4980155.779710688
2115,42436541,-73.9556525,40.7820524,-8232705.57758429,4980247.398845365
2116,42436539,-73.95740440000002,40.7827919,-8232900.598200211,4980356.116825337
2117,42436537,-73.9590068,40.7834682,-8233078.976552257,4980455.544483908
2118,42436531,-73.96106359999997,40.7608639,-8233307.938480917,4977132.874439555
2119,42436527,-73.9634238,40.7618593,-8233570.674743093,4977279.1673145285
2120,42436519,-73.9656691,40.762806299999994,-8233820.6203957675,4977418.348926853
2121,42436516,-73.9672707,40.76348170000001,-8233998.909692222,4977517.614405492
2122,42436514,-73.9687465,40.764104100000004,-8234163.194996736,4977609.091214952
2123,42436511,-73.97049679999998,40.7648423,-8234358.037501471,4977717.5887598805
2124,42436510,-73.972099,40.765518,-8234536.393589619,4977816.901372911
2125,42436492,-73.9559988,40.767804299999995,-8232744.127523951,4978152.943236515
2126,42436489,-73.9583631,40.7688015,-8233007.3201960325,4978299.515963252
2127,42436486,-73.96060440000002,40.769746999999995,-8233256.820570747,4978438.491634032
2128,42436484,-73.96221070000001,40.7704245,-8233435.633068811,4978538.076157386
2129,42436481,-73.96368290000002,40.7710455,-8233599.517623157,4978629.356737847
2130,42436477,-73.96543359999998,40.771783899999996,-8233794.4046556875,4978737.895014969
2131,42436475,-73.967039,40.772461,-8233973.1169662075,4978837.423793761
2132,42436431,-74.00539,40.739412,-8238242.330757623,4973980.643776043
2133,42436427,-74.00559100000002,40.738139000000004,-8238264.705975271,4973793.6158635
2134,42436423,-74.005687,40.737552,-8238275.392646385,4973707.375604392
2135,42436414,-74.0057467,40.737150799999995,-8238282.038419987,4973648.43295538
2136,42436411,-74.005854,40.736534000000006,-8238293.983001348,4973557.815937068
2137,42436407,-74.00596,40.735845,-8238305.782867372,4973456.592667173
2138,42436404,-74.006069,40.735134,-8238317.916691868,4973352.138403533
2139,42436400,-74.00618100000001,40.734439,-8238330.384474839,4973250.035806998
2140,42436396,-74.006294,40.733742,-8238342.9635772975,4973147.64046122
2141,42436393,-74.006407,40.733053999999996,-8238355.542679756,4973046.5683455095
2142,42436390,-74.006501,40.732426000000004,-8238366.006711891,4972954.311570881
2143,42436384,-74.006624,40.731669000000004,-8238379.699009257,4972843.105119397
2144,42436381,-74.006737,40.730947,-8238392.278111719,4972737.041492411
2145,42436377,-74.006857,40.730228000000004,-8238405.636450614,4972631.4197167065
2146,42436374,-74.0069727,40.7294968,-8238418.5161157,4972524.006920019
2147,42436371,-74.0070906,40.72876820000001,-8238431.640683662,4972416.977235613
2148,42436369,-74.007203,40.72805,-8238444.15299443,4972311.476434461
2149,42436364,-74.00731999999998,40.727328,-8238457.17737485,4972205.4185756715
2150,42436359,-74.007434,40.726601,-8238469.867796803,4972098.627406796
2151,42436355,-74.00755699999998,40.72584000000001,-8238483.560094167,4971986.843127602
2152,42436353,-74.00766899999998,40.725192,-8238496.027877137,4971891.658572896
2153,42436340,-74.008117,40.722627,-8238545.899009013,4971514.895471589
2154,42436336,-74.008584,40.719952,-8238597.885211213,4971121.990354715
2155,42436333,-74.008747,40.719029,-8238616.030288213,4970986.423393306
2156,42436330,-74.00881899999997,40.718641999999996,-8238624.045291549,4970929.582767261
2157,42436316,-74.0117804,40.72163070000001,-8238953.7068315875,4971368.556666298
2158,42436313,-74.010683,40.721523,-8238831.544822387,4971352.7375770435
2159,42436305,-73.93861600000002,40.855905,-8230809.083079392,4991110.860788484
2160,42436297,-73.9360462,40.8549175,-8230523.014251947,4990965.523126328
2161,42436296,-73.934627,40.854501,-8230365.029630616,4990904.224397364
2162,42436293,-73.93222800000002,40.853582,-8230097.974172204,4990768.97118216
2163,42436288,-73.929603,40.852476,-8229805.76050887,4990606.198853615
2164,42436285,-73.92814190000001,40.8518592,-8229643.111600874,4990515.424290374
2165,42436283,-73.92708,40.851432,-8229524.901433597,4990452.553687427
2167,42436192,-74.01299200000003,40.709354,-8239088.58152663,4969565.506860862
2168,42436184,-74.013263,40.708731,-8239118.749108634,4969474.017192098
2169,42436181,-74.0135858,40.7079791,-8239154.683040262,4969363.599259845
2170,42436178,-74.013961,40.707111,-8239196.450113207,4969236.118689158
2171,42436159,-74.006449,40.739405,-8238360.21809837,4973979.615333117
2172,42436155,-74.00647,40.738139000000004,-8238362.555807676,4973793.6158635
2173,42436152,-74.00648699999998,40.73755,-8238364.448239019,4973707.081771758
2174,42436149,-74.006498,40.736957000000004,-8238365.672753419,4973619.960786154
2175,42436146,-74.006621,40.736432,-8238379.365050786,4973542.830713443
2176,42436142,-74.006799,40.735723,-8238399.179920147,4973438.6693527205
2177,42436139,-74.00698,40.735002,-8238419.32874798,4973332.746173649
2178,42436135,-74.007162,40.734296,-8238439.588895306,4973229.027779152
2179,42436134,-74.00734399999997,40.733588,-8238459.84904263,4973125.016670113
2180,42436129,-74.00752299999998,40.732852,-8238479.7752314815,4973016.893300708
2181,42436126,-74.007807,40.73178400000001,-8238511.389966868,4972859.999016651
2182,42436122,-74.0080099,40.731061499999996,-8238533.97669155,4972753.861755361
2183,42436119,-74.008207,40.730343,-8238555.917763185,4972648.31324811
2184,42436115,-74.0083997,40.729629700000004,-8238577.369029061,4972543.5297544105
2185,42436109,-74.00859390000002,40.7289097,-8238598.987274173,4972437.763172388
2186,42436100,-74.008724,40.728195,-8238613.469939928,4972332.776281695
2187,42436097,-74.008845,40.727470000000004,-8238626.93959831,4972226.27750963
2188,42436093,-74.008967,40.726746,-8238640.520576187,4972119.926790256
2189,42436088,-74.00909399999998,40.725989,-8238654.658151518,4972008.729830648
2190,42436073,-74.009425,40.724088,-8238691.50490297,4971729.494428976
2191,42436069,-74.009654,40.722784999999995,-8238716.997066363,4971538.103071436
2192,42436064,-74.009771,40.722121,-8238730.021446785,4971440.572769389
2193,42436060,-74.009919,40.721463,-8238746.496731423,4971343.924725048
2194,42436056,-74.010182,40.720115,-8238775.7737575015,4971145.931411017
2195,42436055,-74.010293,40.719451,-8238788.130220978,4971048.405021071
2196,42436052,-74.010401,40.718802000000004,-8238800.1527259825,4970953.082727626
2197,42436050,-74.010527,40.718114,-8238814.178981825,4970852.033298812
2198,42436037,-74.010834,40.716925,-8238848.354065497,4970677.4023728715
2199,42436033,-74.011108,40.715592,-8238878.855605975,4970481.625573019
2200,42436024,-74.011387,40.7236238,-8238909.913743908,4971661.309910169
2201,42436021,-74.010341,40.723513,-8238793.473556537,4971645.035002692
2202,42436017,-74.009535,40.723433,-8238703.750046957,4971633.284183814
2203,42436014,-74.008003,40.723283,-8238533.208587063,4971611.251436485
2204,42436003,-73.944278,40.8146749,-8231439.374036263,4985044.564510633
2205,42436001,-73.941347,40.813438,-8231113.096608745,4984862.63433088
2206,42435997,-73.95270759999998,40.8182304,-8232377.75281585,4985567.546253982
2207,42435993,-73.9400767,40.812897899999996,-8230971.687459593,4984783.194461695
2208,42435981,-73.946522,40.819006,-8231689.174973602,4985681.633690837
2209,42435967,-73.9423994,40.81727070000001,-8231230.249240858,4985426.380342355
2210,42435953,-73.936224,40.81467,-8230542.806857413,4985043.843784496
2211,42435943,-73.95290809999999,40.821700899999996,-8232400.072373755,4986078.052304498
2212,42435940,-73.95081429999998,40.820822799999995,-8232166.9916239325,4985948.882408803
2213,42435928,-73.9870593,40.7136306,-8236201.766567735,4970193.563221416
2214,42435925,-73.98859759999998,40.7135015,-8236373.009340421,4970174.603159341
2215,42435923,-73.99012370000001,40.7133734,-8236542.894015322,4970155.7899969835
2216,42435922,-73.9924166,40.7131809,-8236798.138475763,4970127.518919427
2217,42435910,-73.997117,40.712799,-8237321.384610288,4970071.432280742
2218,42435904,-73.9354209,40.83170670000001,-8230453.406174355,4987550.042056399
2219,42435898,-73.937782,40.8285,-8230716.242624069,4987078.268533047
2220,42435894,-73.938237,40.827877,-8230766.89299238,4986986.6146778185
2221,42435891,-73.938692,40.827251000000004,-8230817.54336069,4986894.5203390615
2222,42435885,-73.939149,40.826626,-8230868.4163679825,4986802.573983142
2223,42435881,-73.93960329999999,40.8260002,-8230918.98881265,4986710.510804114
2224,42435880,-73.93986,40.825648,-8230947.564525938,4986658.698064313
2225,42435876,-73.940515,40.824757,-8231020.478792408,4986527.622770568
2226,42435873,-73.94097099999998,40.824132,-8231071.240480208,4986435.679872401
2227,42435869,-73.941426,40.823507,-8231121.89084852,4986343.737840681
2228,42435865,-73.94241099999998,40.822164,-8231231.54054695,4986146.175734055
2229,42435863,-73.942865,40.821542,-8231282.079595773,4986054.677737019
2230,42435861,-73.943322,40.820917,-8231332.952603063,4985962.739295574
2231,42435860,-73.9437782,40.820293799999995,-8231383.736554762,4985871.066499415
2232,42435858,-73.944687,40.819047,-8231484.903707996,4985687.664652292
2233,42435856,-73.945141,40.818424,-8231535.442756818,4985596.023859555
2234,42435852,-73.945598,40.8178,-8231586.315764109,4985504.236833582
2235,42435850,-73.946055,40.817175,-8231637.1887714015,4985412.303578495
2236,42435844,-73.946546,40.816502,-8231691.84664138,4985313.310817897
2237,42435837,-73.947034,40.81583,-8231746.170552889,4985214.46615109
2238,42435825,-73.948419,40.813938,-8231900.348047636,4984936.1767229065
2239,42435820,-73.949301,40.812727,-8231998.531838518,4984758.058003817
2240,42435814,-73.94975699999998,40.812103,-8232049.293526316,4984666.278859545
2241,42435810,-73.950216,40.811478,-8232100.389172591,4984574.353498538
2242,42435807,-73.95068,40.810843,-8232152.041416321,4984480.958218551
2243,42435805,-73.9511777,40.81017620000001,-8232207.445126887,4984382.886782661
2244,42435803,-73.95167420000001,40.8094996,-8232262.715254067,4984283.374992297
2245,42435802,-73.9521352,40.808867799999994,-8232314.033539322,4984190.453134028
2246,42435775,-73.95395699999997,40.806353,-8232516.835387647,4983820.598197487
2247,42435770,-73.9543949,40.80571810000001,-8232565.582192668,4983727.224837125
2248,42435766,-73.954874,40.805096,-8232618.915360708,4983635.734811342
2249,42435763,-73.955368,40.80442,-8232673.90718916,4983536.31887729
2250,42435761,-73.955861,40.803744,-8232728.78769812,4983436.903955856
2251,42435755,-73.956321,40.80311500000001,-8232779.994663885,4983344.4019280365
2252,42435746,-73.957238,40.801858,-8232882.074636943,4983159.547560867
2253,42435743,-73.957696,40.801232,-8232933.058963726,4983067.489333034
2254,42435716,-73.98238140000002,40.7673981,-8235681.025121755,4978093.238851317
2255,42435714,-73.9828783,40.766715500000004,-8235736.339776727,4977992.909261276
2256,42435710,-73.9838267,40.7654145,-8235841.915181796,4977801.689149
2257,42435707,-73.98429200000002,40.7647761,-8235893.712140865,4977707.85891189
2258,42435705,-73.9847413,40.7641596,-8235943.727988077,4977617.248330661
2259,42435702,-73.9852016,40.7635282,-8235994.968349689,4977524.448681219
2260,42435687,-73.98564809999998,40.7629156,-8236044.672502328,4977434.4129934935
2261,42435684,-73.98610459999998,40.7622893,-8236095.489849875,4977342.364632942
2262,42435680,-73.9870177,40.761036499999996,-8236197.135676919,4977158.241120227
2263,42435677,-73.9874753,40.7604088,-8236248.075475905,4977065.989608367
2264,42435675,-73.98792850000002,40.7597869,-8236298.525469134,4976974.591367237
2265,42435671,-73.9888431,40.758532,-8236400.338275412,4976790.166164411
2266,42435668,-73.9892986,40.7579071,-8236451.0443034675,4976698.32961987
2267,42435663,-73.98979140000002,40.75723350000001,-8236505.902548534,4976599.336993475
2268,42435660,-73.990276,40.756567,-8236559.84797377,4976501.388774239
2269,42435657,-73.990726,40.755951,-8236609.941744627,4976410.862861169
2270,42435654,-73.99117700000002,40.75533,-8236660.146834978,4976319.603008873
2271,42435650,-73.992079,40.754090999999995,-8236760.557015671,4976137.526720128
2272,42435646,-73.9925251,40.7534779,-8236810.216640512,4976047.430337753
2273,42435645,-73.9929759,40.75285820000001,-8236860.3994669635,4975956.364915255
2274,42435644,-73.9934597,40.752195799999996,-8236914.255836609,4975859.025631289
2275,42435642,-73.9939499,40.7515228,-8236968.824650995,4975760.1296767965
2276,42435636,-73.99484509999998,40.7502935,-8237068.4778591525,4975579.48917486
2277,42435635,-73.9952986,40.7496708,-8237118.961248227,4975487.987284277
2278,42435633,-73.996204,40.74842750000001,-8237219.749915194,4975305.294648397
2279,42435632,-73.9970954,40.7472035,-8237318.9801092865,4975125.44132422
2280,42435629,-73.9975495,40.74658,-8237369.530290056,4975033.826136353
2281,42435624,-73.998486,40.745294,-8237473.780993182,4974844.867932376
2282,42435618,-73.999422,40.74400900000001,-8237577.976036565,4974656.060312749
2283,42435610,-74.000275,40.742839000000004,-8237672.931562212,4974484.153045864
2284,42435603,-74.001129,40.741668,-8237767.99840735,4974312.101877532
2285,42435599,-74.00155500000002,40.74108,-8237815.420510427,4974225.71011896
2286,42435598,-74.00201899999998,40.740444000000004,-8237867.072754155,4974132.2668316895
2287,42435596,-74.00252440000001,40.739755,-8237923.3336248025,4974031.037612038
2288,42435578,-74.00483,40.737548,-8238179.9918427775,4973706.787939137
2289,42435567,-73.9090578,40.877223799999996,-8227518.679306623,4994249.034333308
2290,42435553,-73.97837700000002,40.715149,-8235235.257352822,4970416.56333332
2291,42435550,-73.979222,40.715406,-8235329.322322541,4970454.308191665
2292,42435544,-73.980879,40.715927,-8235513.778718786,4970530.8264255095
2293,42435541,-73.981724,40.71618400000001,-8235607.843688508,4970568.571724939
2294,42435538,-73.9825846,40.7164328,-8235703.645242282,4970605.112838448
2295,42435534,-73.98425470000002,40.71693270000001,-8235889.559923857,4970678.5332780015
2296,42435522,-73.945728,40.773621999999996,-8231600.787297913,4979008.084716171
2297,42435518,-73.9503382,40.7755651,-8232113.992414366,4979293.716916893
2298,42435516,-73.95270409999998,40.776562299999995,-8232377.363197634,4979440.30676489
2299,42435514,-73.9549422,40.77750560000001,-8232626.507349979,4979578.975259861
2300,42435509,-73.95654509999999,40.77818120000001,-8232804.941361771,4979678.292101527
2301,42435499,-73.959774,40.779542,-8233164.3808655925,4979878.340102871
2302,42435497,-73.9613747,40.7802227,-8233342.569974505,4979978.409743561
2303,42435485,-73.995351,40.724072,-8237124.794389548,4971727.14424377
2304,42435477,-73.9957075,40.7233679,-8237164.479788014,4971623.721965376
2305,42435472,-73.996268,40.721952,-8237226.874362604,4971415.749700251
2306,42435470,-73.997303,40.719324,-8237342.090035575,4971029.751741054
2307,42435456,-73.99793100000002,40.718158,-8237411.9986757925,4970858.495731022
2308,42435451,-73.99858329999998,40.7171076,-8237484.612379638,4970704.221015462
2309,42435448,-73.999321,40.715918,-8237566.732767995,4970529.504608325
2310,42435435,-73.999593,40.714451000000004,-8237597.011669492,4970314.050795706
2311,42435434,-73.9995543,40.7139319,-8237592.703605197,4970237.813300171
2312,42435422,-73.992006,40.749101,-8236752.430692844,4975404.259470318
2313,42435420,-73.992463,40.748469,-8236803.303700135,4975311.392674516
2314,42435415,-73.920774,40.861936,-8228822.920724656,4991998.534587505
2315,42435403,-73.933647,40.794376,-8230255.936529637,4982059.317382262
2316,42435400,-73.9359046,40.7953221,-8230507.251412054,4982198.434801431
2317,42435398,-73.9382745,40.796315299999996,-8230771.067473284,4982344.480080807
2318,42435396,-73.940524,40.797258,-8231021.480667822,4982483.101599417
2319,42435395,-73.9421296,40.797930900000004,-8231200.2152422415,4982582.050952275
2320,42435392,-73.9436121,40.7985522,-8231365.246387343,4982673.413461141
2321,42435388,-73.94536059999999,40.799284899999996,-8231559.888516992,4982781.158500515
2322,42435387,-73.946974,40.799960999999996,-8231739.49138344,4982880.581448717
2323,42435380,-73.957245,40.809404,-8232882.853873378,4984269.314584662
2324,42435372,-73.9579313,40.8080465,-8232959.252439909,4984069.661923834
2325,42435367,-73.9583999,40.8074127,-8233011.416753295,4983976.447958584
2326,42435364,-73.959357,40.80612100000001,-8233117.960637933,4983786.478359147
2327,42435362,-73.959826,40.805434999999996,-8233170.169479116,4983685.590224599
2328,42435360,-73.96006729999998,40.80470029999999,-8233197.030872242,4983577.5410714345
2329,42435359,-73.9610568,40.8017903,-8233307.181508383,4983149.591701066
2330,42435354,-73.95827290000003,40.8106295,-8232997.2791779665,4984449.557014164
2331,42435343,-73.958632,40.7999881,-8233037.254007108,4982884.566622758
2332,42435341,-73.9590858,40.7993575,-8233087.77079203,4982791.834544333
2333,42435337,-73.96053459999997,40.797375,-8233249.050470293,4982500.306274423
2334,42435336,-73.9609936,40.79674489999999,-8233300.146116565,4982407.651369927
2335,42435335,-73.9614473,40.796114700000004,-8233350.6517695375,4982314.98264028
2336,42435333,-73.9619051,40.79548320000001,-8233401.6138324225,4982222.123632542
2337,42435331,-73.96236809999998,40.794856599999996,-8233453.15475666,4982129.98601904
2338,42435328,-73.9652082,40.7909908,-8233769.313242462,4981561.563523038
2339,42435323,-73.9656637,40.7903601,-8233820.019270518,4981468.829307853
2340,42435319,-73.9661079,40.789736,-8233869.467388329,4981377.066382771
2341,42435317,-73.96657940000001,40.7891097,-8233921.95452824,4981284.98085342
2342,42435316,-73.9670288,40.7884783,-8233971.9815074,4981192.146345011
2343,42435312,-73.9683983,40.786601399999995,-8234124.433550042,4980916.191644165
2344,42435310,-73.9693488,40.7853033,-8234230.242726043,4980725.340648323
2345,42435308,-73.9707906,40.7833496,-8234390.743167868,4980438.108183722
2346,42435301,-73.974067,40.778805,-8234755.470347502,4979769.994960855
2347,42435295,-73.974532,40.778168,-8234807.233910721,4979676.3516206965
2348,42435283,-73.974997,40.777533,-8234858.99747394,4979583.003187902
2349,42435272,-73.976458,40.775533,-8235021.635249987,4979288.998206836
2350,42435269,-73.976912,40.774909,-8235072.174298807,4979197.270464283
2351,42435266,-73.97737,40.774281,-8235123.1586255925,4979104.955593232
2352,42435265,-73.977827,40.773656,-8235174.031632886,4979013.082583135
2353,42435264,-73.978728,40.772417,-8235274.33049409,4978830.956082744
2354,42435261,-73.97919300000002,40.771782,-8235326.0940573085,4978737.6157302065
2355,42435257,-73.979652,40.771156,-8235377.189703583,4978645.599184967
2356,42435253,-73.980112,40.770528999999996,-8235428.396669348,4978553.436517427
2357,42435250,-73.9805755,40.7699112,-8235479.993253333,4978462.627007582
2358,42435240,-73.93174300000003,40.796988,-8230043.984219167,4982443.398618981
2359,42435237,-73.9339889,40.7979349,-8230293.9966635415,4982582.639151757
2360,42435234,-73.936361,40.798935,-8230558.057627653,4982729.704838742
2361,42435231,-73.93860459999998,40.7998809,-8230807.814037194,4982868.802401382
2362,42435230,-73.9402073,40.8005566,-8230986.22578509,4982968.167420025
2363,42435222,-73.9416923,40.8011826,-8231151.535228917,4983060.224711118
2364,42435211,-73.9434367,40.801918,-8231345.720948658,4983168.371078781
2365,42435207,-73.945052,40.802599,-8231525.535322136,4983268.51856613
2366,42435198,-73.9360297,40.841063299999995,-8230521.177480351,4988926.726624959
2367,42435197,-73.9352897,40.8404453,-8230438.801057165,4988835.791120373
2368,42435002,-73.942459,40.844601000000004,-8231236.883882508,4989447.29720764
2369,42434992,-73.937028,40.842314,-8230632.30772801,4989110.763257427
2370,42434974,-73.973027,40.74445,-8234639.698077077,4974720.856913473
2371,42434969,-73.97474799999998,40.745174,-8234831.2789207315,4974827.235937984
2372,42434965,-73.975394,40.745442,-8234903.191311784,4974866.6141026085
2373,42434962,-73.97679000000002,40.746036,-8235058.593320932,4974953.8931375975
2374,42434959,-73.977636,40.746392,-8235152.769610144,4975006.202158433
2375,42434954,-73.979238,40.747068,-8235331.103434392,4975105.531294543
2376,42434951,-73.98074240000003,40.74770170000001,-8235498.572476345,4975198.645929721
2377,42434948,-73.982473,40.748432,-8235691.22198711,4975305.9558799565
2378,42434946,-73.984076,40.749102,-8235869.667130852,4975404.406412152
2379,42434915,-73.94457299999998,40.788986,-8231472.213286045,4981266.793218655
2380,42434912,-73.943859,40.788686,-8231392.731169619,4981222.684301746
2381,42434910,-73.941478,40.787692,-8231127.679462043,4981076.5381809985
2382,42434905,-73.950917,40.791675,-8232178.424135637,4981662.165042415
2383,42434904,-73.952522,40.792347,-8232357.091918361,4981760.973740828
2384,42434898,-73.9460871,40.7896375,-8231640.762127056,4981362.583769506
2385,42434895,-73.9476849,40.79031679999999,-8231818.628409445,4981462.462776793
2386,42434894,-73.9491633,40.7909454,-8231983.203144632,4981554.888159274
2387,42434871,-74.01007,40.720755,-8238763.305974533,4971239.9336714605
2388,42434855,-74.005655,40.720057000000004,-8238271.830422681,4971137.4125008285
2389,42434837,-74.005498,40.720328,-8238254.3532626275,4971177.216437978
2390,42434832,-73.983255,40.710815999999994,-8235778.2738289125,4969780.2098942455
2391,42434827,-74.00756690000001,40.7523939,-8238484.66215713,4975888.1362062115
2392,42434821,-74.002332,40.75020900000001,-8237901.915754774,4975567.072375363
2393,42434810,-73.9966452,40.7478218,-8237268.864074531,4975216.293288194
2394,42434807,-73.993813,40.746618,-8236953.585012708,4975039.409715846
2395,42434800,-73.987746,40.744066,-8236278.209662062,4974664.435359414
2397,42434722,-73.931022,40.864545,-8229963.722866306,4992382.565759053
2398,42434670,-73.93126690000003,40.8656314,-8229990.985009602,4992542.482625563
2399,42434611,-73.9321939,40.8653652,-8230094.178177567,4992503.298040256
2400,42434589,-73.9325822,40.8641974,-8230137.403535841,4992331.399981267
2401,42434559,-73.932563,40.86322970000001,-8230135.266201617,4992188.958578804
2403,42434465,-73.99929399999998,40.7513762,-8237563.727141743,4975738.587243553
2406,42434439,-73.99393590000003,40.75897910000001,-8236967.266178125,4976855.873397795
2407,42434434,-73.9943941,40.7583702,-8237018.272768808,4976766.387632381
2408,42434427,-73.997618,40.7539445,-8237377.155675175,4976115.998150017
2409,42434420,-74.008645,40.70734,-8238604.675700152,4969269.747200397
2410,42434418,-74.00713,40.706375,-8238436.0266716005,4969128.038318192
2411,42434413,-74.012839,40.70971,-8239071.54964454,4969617.787055887
2412,42434410,-74.00982900000002,40.708117,-8238736.477977253,4969383.850041414
2413,42434389,-73.93820009999997,40.7921784,-8230762.785303167,4981736.183250198
2414,42434386,-73.940567,40.7931826,-8231026.267405927,4981883.839047029
2415,42434385,-73.9428059,40.794132399999995,-8231275.500613864,4982023.4980189055
2416,42434384,-73.94440420000002,40.794810399999996,-8231453.422556003,4982123.192632228
2417,42434377,-73.94762920000002,40.796178399999995,-8231812.427913809,4982324.349464928
2418,42434372,-73.915746,40.871044,-8228263.206324947,4993339.25039691
2419,42434370,-73.9170165,40.8701354,-8228404.6377380015,4993205.49437978
2420,42434361,-73.94036369999998,40.814785,-8231003.636153447,4985060.758799688
2421,42434360,-73.98612,40.73764,-8236097.204170032,4973720.304248922
2422,42434358,-73.986535,40.73705,-8236143.401758713,4973633.623891064
2423,42434357,-73.986961,40.736465,-8236190.82386179,4973547.678871513
2424,42434355,-73.987387,40.735879,-8236238.245964869,4973461.587695088
2425,42434354,-73.987817,40.735292,-8236286.113345911,4973375.350365648
2426,42434352,-73.98877900000002,40.733965999999995,-8236393.202696052,4973180.54788722
2427,42434346,-73.973636,40.76457,-8234707.4916469725,4977677.567105806
2428,42434343,-73.9500819,40.8295858,-8232085.461228876,4987238.0101675335
2429,42434340,-73.9457415,40.827768299999995,-8231602.290111038,4986970.623154383
2430,42434338,-73.944366,40.82719229999999,-8231449.1701514525,4986885.884700439
2431,42434314,-73.94104899999998,40.825793,-8231079.923400489,4986680.029227098
2433,42434285,-74.004653,40.747023,-8238160.288292905,4975098.919116539
2434,42434279,-74.001812,40.745826,-8237844.029619562,4974923.036824023
2435,42434271,-73.998972,40.74463,-8237527.8822657075,4974747.304629083
2436,42434270,-73.99612900000002,40.743431,-8237211.400953385,4974571.1348063685
2437,42434268,-73.99006999999997,40.74088,-8236536.916158666,4974196.325341124
