name,lon,lat,x,y
598050847,-73.9829495,40.6997312,-8235744.265724474,4968152.461432701
598050845,-73.9808629,40.7012341,-8235511.986474985,4968373.139044787
598050830,-73.9843694,40.6996751,-8235902.328269453,4968144.224112079
598050829,-73.98468709999999,40.6999605,-8235937.694471674,4968186.130268093
42829798,-73.856948,40.7603948,-8221717.842905285,4977063.932073028
42829243,-73.851435,40.708632,-8221104.138552541,4969459.478784223
42829239,-73.852385,40.708786,-8221209.892068795,4969482.094094701
42829236,-73.85329899999998,40.708928,-8221311.638083379,4969502.9472195385
42829233,-73.854222,40.709085,-8221414.385973381,4969526.003191015
42829228,-73.855133,40.709226,-8221515.798029494,4969546.709555681
42829222,-73.855937,40.709659,-8221605.298900093,4969610.297460234
60917021,-73.9453059,40.8481696,-8231553.799340848,4989972.442862243
1996323622,-73.981952,40.7778527,-8235633.224532409,4979630.000704659
42828923,-73.8695405,40.76317279999999,-8223119.633593099,4977472.214359749
60916829,-73.94036379999999,40.8540612,-8231003.647285397,4990839.496890102
2141026551,-73.9455002,40.8127201,-8231575.4287179075,4984757.04313356
2141026544,-73.9538292,40.8012419,-8232502.608756728,4983068.94519921
2141026540,-73.9426963,40.8165703,-8231263.299997672,4985323.357139937
2141026538,-73.9492072,40.8076384,-8231988.09007028,4984009.641911355
2141026516,-73.93622890000002,40.8253955,-8230543.352322918,4986621.552530088
2141026515,-73.9445752,40.8139879,-8231472.458188925,4984943.516284049
2141026514,-73.9408393,40.8190585,-8231056.57970327,4985689.356264101
2141026510,-73.9501208,40.8063816,-8232089.791557067,4983824.80435823
2141026509,-73.937135,40.8241529,-8230644.218913525,4986438.754428914
2141026505,-73.9417656,40.8178222,-8231159.694947593,4985507.50231873
2141026504,-73.9510228,40.80511679999999,-8232190.201737765,4983638.793779217
2141026502,-73.939948,40.8203116,-8230957.3606411265,4985873.684869639
2141026501,-73.94775759999997,40.80960770000001,-8231826.721336423,4984299.273866755
2141026500,-73.9547869,40.7999885,-8232609.219433059,4982884.625444525
2141026498,-73.9519406,40.8038638,-8232292.370766413,4983454.522088522
2141026495,-73.93806409999998,40.8229045,-8230747.645852419,4986255.106542301
2141026493,-73.9473096,40.81025089999999,-8231776.850204552,4984393.873440692
42828378,-73.923148,40.773464,-8229087.193195798,4978984.859367962
42828374,-73.923806,40.773757,-8229160.441420742,4979027.929203019
42828372,-73.926415,40.775021,-8229450.873972221,4979213.734354634
42828367,-73.920785,40.771488,-8228824.145239053,4978694.400184059
42828365,-73.92137559999998,40.7719044,-8228889.890530316,4978755.607564976
42828281,-73.9177469,40.7069381,-8228485.945494075,4969210.728505542
597261864,-73.9529004,40.7367035,-8232399.215213678,4973582.717903617
597261862,-73.952764,40.73496770000001,-8232384.031235132,4973327.707138399
597261861,-73.9526864,40.7353406,-8232375.392842649,4973382.490258751
60915916,-73.9111855,40.8631635,-8227755.533787185,4992179.214291067
60915901,-73.9061157,40.8730447,-8227191.166232761,4993633.782141164
597261843,-73.9527648,40.7367357,-8232384.120290725,4973587.448549865
42827977,-73.891975,40.760631,-8225617.030709301,4977098.64569154
42827975,-73.892303,40.762453,-8225653.54350228,4977366.423812548
42827968,-73.878742,40.717529,-8224143.939887634,4970766.112731004
42827966,-73.880122,40.719251,-8224297.560784928,4971019.029793052
42827962,-73.8930917,40.7667726,-8225741.34118467,4978001.301866947
42827956,-73.8934314,40.7685406,-8225779.1564156925,4978261.167551433
42827952,-73.8937505,40.7704203,-8225814.678465202,4978537.458803708
42827948,-73.8938608,40.7709854,-8225826.957005039,4978620.52262184
42827945,-73.8941817,40.7727452,-8225862.679429634,4978879.199430383
42827936,-73.872562,40.702612,-8223455.985434531,4968575.466716057
42827931,-73.8733564,40.704558,-8223544.417638018,4968861.220016555
42827926,-73.87407900000002,40.706314,-8223624.857102065,4969119.080623654
42827916,-73.87536899999998,40.708694,-8223768.459245187,4969468.5836431915
42827914,-73.876299,40.710855,-8223871.986371626,4969785.937331102
42827860,-73.888266,40.740264,-8225204.146717948,4974105.820780524
42827856,-73.888402,40.74097800000001,-8225219.286168696,4974210.7238712255
42827853,-73.888551,40.741747,-8225235.872772825,4974323.708991729
42827849,-73.88887,40.743399,-8225271.383690388,4974566.433069788
42827846,-73.889255,40.745411,-8225314.241694342,4974862.059157542
42827843,-73.889331,40.745786,-8225322.701975643,4974917.1594420085
42827837,-73.88957099999998,40.747039,-8225349.418653432,4975101.270112651
42827831,-73.889651,40.747446,-8225358.324212697,4975161.0737664215
42827826,-73.89026199999998,40.7512,-8225426.34042157,4975712.695241341
42827817,-73.890948,40.754974,-8225502.705592255,4976267.286956213
42827811,-73.89133299999997,40.757096,-8225545.56359621,4976579.130041143
42827808,-73.891609,40.758646,-8225576.28777567,4976806.919923834
42827787,-73.861091,40.677945,-8222179.039555641,4964954.054050015
42827782,-73.861406,40.67922100000001,-8222214.105195241,4965141.353343458
42827773,-73.862824,40.682736,-8222371.956233188,4965657.325659954
42827752,-73.884136,40.724882,-8224744.397220973,4971846.123079705
42827749,-73.88430100000002,40.725569,-8224762.764936954,4971947.03589398
42827740,-73.881845,40.721379,-8224489.364267565,4971331.586745606
42827728,-73.863979,40.684375,-8222500.530245053,4965897.926320819
42827725,-73.86426800000002,40.685653,-8222532.7015778925,4966085.537286922
42827723,-73.864397,40.686206,-8222547.061792202,4966166.71904703
42827719,-73.86470600000001,40.687562,-8222581.459514861,4966365.786033207
42827714,-73.86514100000002,40.68947,-8222629.883493355,4966645.895997273
42827711,-73.865903,40.692396,-8222714.70894534,4967075.472246518
42827708,-73.86613100000002,40.693057,-8222740.0897892425,4967172.518570428
42827705,-73.866353,40.69372,-8222764.8027161965,4967269.859496345
42827702,-73.86658100000002,40.694381,-8222790.183560098,4967366.907748727
42827700,-73.866814,40.695065,-8222816.121001452,4967467.3338828655
42827669,-73.90169300000002,40.700716,-8226698.833520832,4968297.063513487
42827658,-73.90256099999998,40.701229,-8226795.458838837,4968372.390180277
42827650,-73.903802,40.701962,-8226933.6063269125,4968480.021687448
42827646,-73.904542,40.7024,-8227015.982750099,4968544.336850523
42827643,-73.905284,40.702838,-8227098.581812267,4968608.652436535
42827640,-73.906024,40.703277,-8227180.958235457,4968673.115286175
42827635,-73.906761,40.703714,-8227263.00070017,4968737.28487739
42827631,-73.907507,40.704156,-8227346.045040303,4968802.18910274
42827625,-73.908247,40.704593,-8227428.42146349,4968866.359540842
42827621,-73.908989,40.705032,-8227511.020525658,4968930.824089103
42827615,-73.910471,40.705908,-8227675.996011012,4969059.460767417
42827611,-73.911212,40.706346,-8227758.483753691,4969123.7797410805
42827605,-73.91269399999999,40.707223,-8227923.459239045,4969252.565806843
42827602,-73.91343499999998,40.70766,-8228005.9469817225,4969316.7392001925
42827600,-73.914177,40.708099,-8228088.546043892,4969381.206717291
42827597,-73.914916,40.708536,-8228170.81114759,4969445.380954807
42827593,-73.91566,40.708974,-8228253.6328487415,4969509.702466701
42827589,-73.91640100000002,40.709412,-8228336.120591419,4969574.024401667
42827581,-73.917142,40.709851,-8228418.608334095,4969638.493614896
42827574,-73.91788299999997,40.71029,-8228501.096076773,4969702.963253148
42827568,-73.918623,40.710727,-8228583.472499959,4969767.139602201
42827564,-73.91986,40.711456,-8228721.174710073,4969874.199025725
42827533,-73.9064695,40.7385843,-8227230.551068604,4973859.03849612
42827525,-73.90639200000003,40.740409,-8227221.923808069,4974127.124538356
42827509,-73.90862299999998,40.717481,-8227470.277592028,4970759.062871783
42827500,-73.904462,40.747662,-8227007.077190836,4975192.812463527
42827497,-73.90425,40.748145,-8226983.477458789,4975263.784089775
42827489,-73.90275600000002,40.751503,-8226817.166139545,4975757.220123012
42827486,-73.90231240000001,40.7525956,-8226767.784813428,4975917.77588624
42827469,-73.9082428,40.7190394,-8227427.953921627,4970987.95089789
42827463,-73.908304,40.72046,-8227434.766674465,4971196.604392251
42827451,-73.908475,40.72315800000001,-8227453.80230739,4971592.890851644
42827444,-73.90863,40.723995,-8227471.0568284625,4971715.833985351
42827438,-73.908767,40.724692,-8227486.307598702,4971818.214333873
42827432,-73.908828,40.725387,-8227493.09808764,4971920.30197567
42827429,-73.90889200000002,40.726068,-8227500.222535052,4972020.334209855
42827414,-73.896463,40.694478,-8226116.63258398,4967381.14940384
42827404,-73.906607,40.734865,-8227245.857498587,4973312.6194302915
42827398,-73.905661,40.736102,-8227140.549260298,4973494.349264999
42827395,-73.905951,40.744458,-8227172.831912627,4974722.0323659815
42827392,-73.905555,40.745391,-8227128.749394272,4974859.1204844285
42827389,-73.90476899999999,40.74698400000001,-8227041.252274509,4975093.188565888
60915180,-73.919066,40.8797388,-8228632.787034382,4994619.314417725
42827244,-73.901266,40.71085,-8226651.300098261,4969785.203044138
42827236,-73.90267800000002,40.710483,-8226808.483219262,4969731.30653158
42827234,-73.904744,40.709988,-8227038.46928724,4969658.612795792
42827229,-73.906257,40.708867,-8227206.89567681,4969493.989181588
42827223,-73.90973000000002,40.705471,-8227593.508268338,4968995.289062282
42827218,-73.910655,40.70456400000001,-8227696.478797318,4968862.101077668
42827206,-73.9117817,40.70342460000001,-8227821.902467597,4968694.788995757
295271538,-74.043935,40.7750416,-8242533.140530246,4979216.7625374915
295271480,-74.0435037,40.7746919,-8242485.128433867,4979165.357055873
42826957,-73.934474,40.770412,-8230347.997748524,4978536.238795366
42826940,-73.935227,40.769526,-8230431.821325093,4978406.00745563
42826933,-73.9358343,40.7686452,-8230499.42565185,4978276.542174503
42826903,-73.9547139,40.7406255,-8232601.093110233,4974158.933339073
42826882,-73.95387009999997,40.7434183,-8232507.161723898,4974569.26880439
42826875,-73.9534112,40.74480120000001,-8232456.077209575,4974772.459411677
42826872,-73.9531856,40.745492,-8232430.9635324525,4974873.96079268
42826868,-73.952946,40.746186,-8232404.291382457,4974975.933421228
42826864,-73.952712,40.746876,-8232378.242621613,4975077.319366241
42826860,-73.9524876,40.747573,-8232353.262527877,4975179.734932325
42826857,-73.9522632,40.7482597,-8232328.282434144,4975280.638090012
42826850,-73.9522781,40.7505902,-8232329.941094558,4975623.087695208
42826843,-73.9509099,40.7524484,-8232177.633767254,4975896.144935877
42826837,-73.9494007,40.754149,-8232009.630391748,4976146.049989661
42826823,-73.945814,40.757799,-8231610.36077412,4976682.44311686
42826820,-73.94416700000002,40.759308,-8231427.017572784,4976904.209866596
42826816,-73.942472,40.761994,-8231238.331035889,4977298.964197972
42826813,-73.94139,40.763734,-8231117.88334685,4977554.6959202215
42826801,-73.93708640000001,40.7673724,-8230638.808786274,4978089.461407413
42826636,-73.89813000000002,40.743258,-8226302.202175134,4974545.71606994
42826628,-73.88583,40.735333,-8224932.972438375,4973381.373731915
42826624,-73.88560799999998,40.737114,-8224908.25951142,4973643.026468982
42826590,-73.859892,40.676989,-8222045.567486181,4964813.7287153695
42826459,-73.85264000000002,40.74071,-8221238.278538948,4974171.348349429
42826458,-73.85032740000003,40.7399648,-8220980.84108454,4974061.861724931
2504882506,-73.9422069,40.8287277,-8231208.82023888,4987111.767275747
2504882471,-73.945562,40.8350239,-8231582.30826244,4988038.096481705
295270512,-74.0427333,40.7741836,-8242399.3678981615,4979090.638046488
42826070,-73.9499179,40.7404444,-8232067.204832386,4974132.32560077
42826064,-73.9316965,40.76522670000001,-8230038.807862845,4977774.086739433
42826060,-73.9309038,40.7660724,-8229950.564902494,4977898.3863843335
42826056,-73.930386,40.766666,-8229892.9236701615,4977985.633715783
42826053,-73.929856,40.767327,-8229833.92434004,4978082.788416697
42826048,-73.929135,40.768229,-8229753.66298718,4978215.36719249
42826042,-73.927807,40.769889,-8229605.830703407,4978459.363878071
42826040,-73.927304,40.770527,-8229549.836999537,4978553.14253902
42826038,-73.926815,40.771133,-8229495.401768539,4978642.21840189
42826033,-73.926408,40.771641,-8229450.094735785,4978716.889883194
42826027,-73.9250983,40.77328920000001,-8229304.299598694,4978959.1645534085
42826019,-73.92450649999998,40.7740282,-8229238.420724041,4979067.794694015
42826016,-73.9239852,40.7746223,-8229180.389873492,4979155.125971433
42826008,-73.9230165,40.7753908,-8229072.55468276,4979268.094789708
42826000,-73.92218199999998,40.7760862,-8228979.658567692,4979370.319099076
42825994,-73.920861,40.777155,-8228832.605520355,4979527.435568122
42825992,-73.919648,40.778148,-8228697.574978023,4979673.411498971
42825989,-73.918991,40.778686,-8228624.438072572,4979752.5010818485
42825985,-73.918256,40.779286,-8228542.618246838,4979840.705833162
42825975,-73.916829,40.780457,-8228383.765333477,4980012.854400975
42825970,-73.91617099999998,40.781002,-8228310.5171085335,4980092.975819718
42825962,-73.915614,40.781452,-8228248.512152162,4980159.1316151
42825957,-73.91459499999998,40.782283,-8228135.077591044,4980281.3004953135
42825956,-73.912428,40.784053,-8227893.848254496,4980541.5208949065
42825929,-73.9489241,40.7434268,-8231956.575522436,4974570.5177033115
42825925,-73.9487612,40.7439217,-8231938.441577387,4974643.233281507
42825919,-73.948301,40.745286,-8231887.212347724,4974843.692465093
42825916,-73.94806899999998,40.745979,-8231861.386225858,4974945.517842852
42825913,-73.9478335,40.7466805,-8231835.170485778,4975048.593241688
42825906,-73.94761170000002,40.7473424,-8231810.479822719,4975145.850983462
42825901,-73.9471087,40.7488459,-8231754.48611885,4975366.774681166
42825900,-73.9466648,40.7494985,-8231705.071396885,4975462.669022669
42825887,-73.9438374,40.7525324,-8231390.326668617,4975908.488678856
42825882,-73.94243,40.753998,-8231233.655617276,4976123.860113809
42825879,-73.941239,40.755234,-8231101.07410374,4976305.49528169
42825876,-73.94004,40.756487,-8230967.602034279,4976489.632114754
42825874,-73.93860009999999,40.7580065,-8230807.313099485,4976712.937583457
42825868,-73.936791,40.759883,-8230605.925008693,4976988.714757225
42825865,-73.935387,40.761355,-8230449.63244362,4977205.050608287
42825558,-73.94173599999998,40.746143,-8231156.399890662,4974969.615201503
42825556,-73.942382,40.747122,-8231228.312281718,4975113.465914054
42825551,-73.9438992,40.7474275,-8231397.206213147,4975158.35541058
42825546,-73.94505790000002,40.747642,-8231526.192107133,4975189.873690945
42825544,-73.947355,40.748107,-8231781.904109432,4975258.200382072
42825542,-73.949628,40.74854600000001,-8232034.933312006,4975322.707094515
42825539,-73.95164,40.74893400000001,-8232258.908127482,4975379.720215382
42825534,-73.95221590000001,40.7490557,-8232323.017022232,4975397.603007649
42825525,-73.95434190000002,40.749405,-8232559.682259657,4975448.929889013
42825404,-73.910484,40.719857,-8227677.443164392,4971108.037005385
42825401,-73.910514,40.720313,-8227680.782749117,4971175.013263787
42825398,-73.91060300000002,40.721687,-8227690.6901838,4971376.826079687
42825392,-73.910686,40.72299,-8227699.929701532,4971568.214279928
42825390,-73.910759,40.724137,-8227708.05602436,4971736.691874698
42825384,-73.908346,40.735325,-8227439.442093077,4973380.198440645
42825371,-73.908555,40.73793,-8227462.707866654,4973762.910130343
42825364,-73.876937,40.713862,-8223943.008206751,4970227.547499043
42825343,-73.94489300000002,40.746117,-8231507.835523101,4974965.794884583
42825321,-73.9032722,40.73856170000001,-8226874.629260691,4973855.718136374
42825317,-73.9046098,40.7380819,-8227023.530211576,4973785.226871325
42825316,-73.9055797,40.7376544,-8227131.4989856975,4973722.419846924
42825315,-73.90652740000002,40.73722120000001,-8227236.996467123,4973658.775807259
42825314,-73.9074804,40.7368396,-8227343.083941846,4973602.71297991
42825313,-73.90814809999998,40.73668789999999,-8227417.411965849,4973580.42603856
42825308,-73.9169064,40.735393,-8228392.381462065,4973390.188420945
42825307,-73.9183532,40.73543529999999,-8228553.438501344,4973396.402781491
42825304,-73.92025699999998,40.735321,-8228765.368547915,4973379.610795063
42825303,-73.921203,40.735379,-8228870.676786208,4973388.13165946
42825302,-73.92211999999998,40.735501,-8228972.756759264,4973406.054881238
42825301,-73.923066,40.73562800000001,-8229078.064997555,4973424.7126961965
42825300,-73.92397199999998,40.735784,-8229178.920456213,4973447.631005839
42825299,-73.924879,40.736032,-8229279.887234363,4973484.065352301
42825297,-73.9267268,40.7364278,-8229485.58338945,4973542.213675313
42825290,-73.9008317,40.7390414,-8226602.954043409,4973926.195217893
42825278,-73.9027377,40.73835070000001,-8226815.128992862,4973824.71837194
42825270,-73.90463170000002,40.737582,-8227025.968108425,4973711.783094926
42825222,-73.9078319,40.7364237,-8227382.21274286,4973541.611328608
42825220,-73.906747,40.736718,-8227261.442227297,4973584.848163292
42825218,-73.9056191,40.7371484,-8227135.884973632,4973648.080358349
42825199,-73.926411,40.731231,-8229450.4286942575,4972778.761673743
42825196,-73.9286629,40.7293354,-8229701.109055576,4972500.297525722
2061592973,-73.9900092,40.7722297,-8236530.1479336275,4978803.424260806
1942055377,-73.859004,40.6701803,-8221946.715778356,4963814.3798953565
1942055367,-73.8580409,40.6700798,-8221839.503976773,4963799.6297443835
1942055362,-73.8600839,40.6700249,-8222066.929696464,4963791.572208612
1942055358,-73.85915340000003,40.6699166,-8221963.346910281,4963775.677307778
1942055356,-73.8610058,40.6698922,-8222169.555135027,4963772.096188713
1942055353,-73.86190570000002,40.6697557,-8222269.731544793,4963752.062493537
1942055350,-73.8597299,40.6697355,-8222027.522596722,4963749.097803667
42824480,-73.933498,40.776443,-8230239.34992551,4979422.769375786
1942055344,-73.86286590000002,40.6696101,-8222376.620519852,4963730.69326388
1942055335,-73.8640978,40.6694348,-8222513.755000559,4963704.965125519
1942055327,-73.86459509999997,40.6692653,-8222569.114183327,4963680.0882962085
1942055324,-73.8655792,40.669224,-8222678.6636942215,4963674.026871864
1942055308,-73.8665282,40.6690889,-8222784.305890982,4963654.198848958
1942055303,-73.867,40.6690234,-8222836.82642674,4963644.5857213
1942055302,-73.8664391,40.6690016,-8222774.387324353,4963641.386239683
1942055299,-73.86589000000002,40.6688529,-8222713.2617919585,4963619.562280596
1942055287,-73.8664499,40.6687732,-8222775.589574854,4963607.865128214
1942055281,-73.86702109999997,40.6686935,-8222839.175267993,4963596.167989802
1942055278,-73.86929,40.6686826,-8223091.748060657,4963594.568256776
42824405,-73.93129520000002,40.7715045,-8229994.135351191,4978696.8255412765
42824399,-73.93332590000001,40.77202020000001,-8230220.191841146,4978772.629282309
42824389,-73.875362,40.746066,-8223767.680008751,4974958.301190345
42824388,-73.87715899999998,40.746865,-8223967.721133707,4975075.703060318
42824387,-73.87889200000002,40.747639,-8224160.637811253,4975189.432875135
1942055217,-73.92015500000002,40.6683546,-8228754.013959858,4963546.429623865
1942055215,-73.86920429999998,40.668339,-8223082.207980294,4963544.140109419
1942055204,-73.87012800000002,40.6681343,-8223185.033793941,4963514.0976201035
1942055189,-73.870432,40.6674514,-8223218.874919143,4963413.873490056
1942055181,-73.8709313,40.6672245,-8223274.4567408925,4963380.573299707
1942055180,-73.8708238,40.667167600000006,-8223262.489895633,4963372.222586626
1942055172,-73.8719353,40.666843,-8223386.221509652,4963324.5840327665
1942055134,-73.87277270000001,40.66643120000001,-8223479.440451243,4963264.148271314
1942055109,-73.9256953,40.6661293,-8229370.757334697,4963219.84166918
1942055107,-73.87359599999998,40.6660907,-8223571.08978801,4963214.176778567
1942055106,-73.8734762,40.6660227,-8223557.753713014,4963204.197186497
1942055104,-73.8729459,40.6659912,-8223498.720987047,4963199.574290679
1942055096,-73.87401240000001,40.6659159,-8223617.443223978,4963188.523377141
1942055095,-73.8735098,40.665863,-8223561.494047903,4963180.759861017
1942055094,-73.8733815,40.6658015,-8223547.211757235,4963171.734230916
42824223,-73.899013,40.752262,-8226400.497285504,4975868.753638097
42824219,-73.899941,40.752159000000006,-8226503.80177296,4975853.6179217305
1942055083,-73.8741675,40.665588,-8223634.708877,4963140.401417038
42824216,-73.9008749,40.7520698,-8226607.763045412,4975840.510116398
1942055081,-73.87420329999998,40.6654565,-8223638.694114769,4963121.102801732
42824214,-73.901558,40.751995,-8226683.805389573,4975829.5183828855
1942055079,-73.87523909999999,40.6654008,-8223753.998843333,4963112.928418737
42824211,-73.90217390000002,40.7519365,-8226752.367063953,4975820.921915426
1942055074,-73.9926374,40.6652423,-8236822.717819328,4963089.667420097
42824205,-73.90360290000002,40.75185620000001,-8226911.442616298,4975809.121990358
1942055070,-73.9927282,40.665155,-8236832.825629094,4963076.855549815
1942055058,-73.87605390000002,40.665048,-8223844.701964433,4963061.152593081
42824181,-73.916073,40.754429,-8228299.607798438,4976187.19691269
1942055044,-73.87591590000002,40.6649808,-8223829.3398747025,4963051.2905621035
1942055042,-73.87652740000001,40.6648471,-8223897.411743325,4963031.669259193
42824176,-73.9169161,40.7548436,-8228393.461261123,4976248.1240677005
42824174,-73.91767,40.755181,-8228477.385025235,4976297.706649376
1942055039,-73.87583470000001,40.6647529,-8223820.300732051,4963017.844849493
42824172,-73.91847,40.755557,-8228566.440617869,4976352.9619864635
1942055035,-73.8764833,40.6645902,-8223892.502553779,4962993.967703781
42824169,-73.919269,40.755927,-8228655.384891013,4976407.335894519
42824167,-73.920062,40.756303,-8228743.6612472115,4976462.591851639
42824162,-73.920865,40.756678,-8228833.050798318,4976517.7011627015
1942055019,-73.8768995,40.6644109,-8223938.833725845,4962967.654481598
42824152,-73.92246,40.757427,-8229010.605386133,4976627.773757189
1942055015,-73.8766496,40.6643968,-8223911.014985098,4962965.585235113
42824149,-73.92325799999998,40.757803,-8229099.438339787,4976683.030961095
1942055013,-73.8776796,40.6643326,-8224025.674060614,4962956.163565155
42824147,-73.924054,40.758176,-8229188.048654458,4976737.847591868
1942055010,-73.8775563,40.664273,-8224011.948367399,4962947.416976239
42824141,-73.92485400000002,40.758551,-8229277.104247094,4976792.958455652
42824136,-73.92565400000002,40.758922,-8229366.159839729,4976847.481776158
1942054999,-73.87747009999998,40.66405020000001,-8224002.352627291,4962914.720065423
42824130,-73.92645300000002,40.759296,-8229455.104112873,4976902.446294053
42824124,-73.927247,40.759671,-8229543.49178856,4976957.558086392
42824118,-73.928051,40.760048,-8229632.992659159,4977012.964121687
1942054979,-73.8784903,40.663968,-8224115.920771801,4962902.656870078
42824112,-73.92885,40.760421,-8229721.936932302,4977067.782603799
1942054971,-73.87830770000002,40.6637226,-8224095.5938327825,4962866.643477517
1942054970,-73.879297,40.66361120000001,-8224205.722205022,4962850.295143366
42824101,-73.93158000000003,40.761706,-8230025.839142169,4977256.63683452
42824096,-73.933981,40.762826,-8230293.117239564,4977421.244278179
1942054958,-73.8795645,40.6634102,-8224235.5001688115,4962820.79776932
42824091,-73.935414,40.763497,-8230452.638069869,4977519.863102138
1942054956,-73.8791114,40.6633611,-8224185.061307533,4962813.592205385
1942054955,-73.88013120000002,40.6632859,-8224298.584924245,4962802.556402888
42824088,-73.936256,40.763894,-8230546.369081117,4977578.211817005
1942054951,-73.87991140000003,40.6629897,-8224274.116900168,4962759.088376297
42824085,-73.9370141,40.7642579,-8230630.760387087,4977631.69599556
1942054950,-73.88095809999999,40.662924200000006,-8224390.635011178,4962749.476127741
42824080,-73.93779599999998,40.764616,-8230717.801096939,4977684.328005375
42824071,-73.939419,40.76521500000001,-8230898.472630497,4977772.36710308
1942054934,-73.8817774,40.6625741,-8224481.839069988,4962698.098452399
1942054932,-73.88180859999999,40.6624431,-8224485.312238097,4962678.874084511
1942054931,-73.8815015,40.6623191,-8224451.126022478,4962660.677007707
1942054929,-73.8825767,40.6622325,-8224570.816738979,4962647.968424133
1942054928,-73.882078,40.6621814,-8224515.301708921,4962640.469487064
42824059,-73.85603859999998,40.7570809,-8221616.6089603575,4976576.910952924
1942054921,-73.8825583,40.6621202,-8224568.768460347,4962631.488380165
42824053,-73.8579621,40.7566959,-8221830.732000898,4976520.331721589
1942054917,-73.88309890000002,40.6620094,-8224628.947777073,4962615.228488642
1942054915,-73.8829297,40.6618157,-8224610.11251923,4962586.803093349
42824049,-73.8588396,40.7565081,-8221928.414854068,4976492.73293232
42824045,-73.8597621,40.7564013,-8222031.107084325,4976477.037808984
1942054910,-73.8833411,40.66152279999999,-8224655.9093577415,4962543.82029565
1942054909,-73.88414,40.6614388,-8224744.842498937,4962531.4934100015
42824041,-73.86076240000001,40.7562954,-8222142.459970968,4976461.474972816
42824036,-73.861612,40.756193,-8222237.037010345,4976446.426512695
1942054901,-73.8850333,40.6611765,-8224844.284200062,4962493.001342007
1942054900,-73.8848161,40.6608831,-8224820.10560666,4962449.945582537
1942054899,-73.8858966,40.6608009,-8224940.386316462,4962437.882959963
42824032,-73.8634,40.756005,-8222436.076259882,4976418.798540785
42824029,-73.864298,40.755916,-8222536.0411626175,4976405.719368561
1942054891,-73.8866589,40.6604735,-8225025.245164297,4962389.838063294
42824025,-73.86534499999998,40.7558,-8222652.592669475,4976388.672383859
42824021,-73.866238,40.755706,-8222752.000974754,4976374.858469799
42824015,-73.86713,40.755613,-8222851.297960541,4976361.191531489
42824012,-73.868152,40.755507,-8222965.066480133,4976345.61418426
42824008,-73.86917,40.755399,-8223078.38972176,4976329.742950363
1942054871,-73.88658079999998,40.6601239,-8225016.551112062,4962338.53564838
42824004,-73.870083,40.755302,-8223180.024416854,4976315.488253007
42823999,-73.871886,40.755114,-8223380.733458755,4976287.860651366
1942054861,-73.8872105,40.6601185,-8225086.648995416,4962337.743221885
42823995,-73.872692,40.75503,-8223470.456968335,4976275.516429077
1942054859,-73.88748670000003,40.660118,-8225117.395438775,4962337.669849064
42823992,-73.873879,40.754904,-8223602.593203906,4976257.0001248885
1942054855,-73.8871905,40.6599788,-8225084.422605601,4962317.242877213
42823989,-73.874809,40.754806,-8223706.120330344,4976242.598579224
1942054852,-73.8877287,40.659894,-8225144.334755545,4962304.798880769
42823985,-73.875739,40.75470900000001,-8223809.64745678,4976228.344009011
1942054849,-73.8882958,40.6597705,-8225207.4640387725,4962286.675871793
42823983,-73.87666800000002,40.75461,-8223913.06326373,4976213.7955515785
1942054848,-73.8878691,40.6596869,-8225159.964012053,4962274.408007838
42823980,-73.87759799999998,40.754513,-8224016.5903901635,4976199.541023394
42823973,-73.878529,40.754415,-8224120.228836095,4976185.139562425
1942054837,-73.8882987,40.6593826,-8225207.786865299,4962229.753699852
1942054835,-73.88903459999999,40.6593285,-8225289.706878573,4962221.814851437
42823969,-73.879456,40.754318,-8224223.422004061,4976170.885076041
42823966,-73.880388,40.75422,-8224327.171769477,4976156.4836573135
42823963,-73.881315,40.754123,-8224430.364937445,4976142.229212744
42823962,-73.882246,40.754024,-8224534.003383373,4976127.680883542
1942054827,-73.88988540000003,40.6590874,-8225384.417501342,4962186.434960172
42823959,-73.883177,40.753926,-8224637.641829303,4976113.279528499
42823955,-73.884106,40.753829,-8224741.057636248,4976099.02514696
42823953,-73.885037,40.753731,-8224844.696082178,4976084.623834155
1942054818,-73.88971059999999,40.65877329999999,-8225364.9588543475,4962140.342975088
42823949,-73.885965,40.75363400000001,-8224948.000569632,4976070.369494422
1942054813,-73.89073590000002,40.6587277,-8225479.094728258,4962133.651511055
42823944,-73.8868753,40.7535382,-8225049.3347021025,4976056.2915174505
1942054806,-73.891564,40.6583665,-8225571.278398585,4962080.648233867
42823940,-73.887824,40.753438,-8225154.943503018,4976041.566974515
42823938,-73.888756,40.75334,-8225258.693268438,4976027.1657464
1942054802,-73.89237750000002,40.6580116,-8225661.836804346,4962028.569711961
42823936,-73.889684,40.753243,-8225361.9977558935,4976012.9114904925
1942054800,-73.8915113,40.6579956,-8225565.411861422,4962026.221856128
42823933,-73.890613,40.753145,-8225465.413562842,4975998.510304618
42823931,-73.891545,40.753047,-8225569.163328258,4975984.109139967
42823926,-73.892473,40.752948,-8225672.467815715,4975969.56104621
42823922,-73.893398,40.752852,-8225775.4383447,4975955.453824461
42823917,-73.89434840000001,40.7527615,-8225881.236388751,4975942.154847619
1942054781,-73.8922443,40.6579476,-8225647.009048172,4962019.17829202
42823915,-73.89527009999998,40.7526661,-8225983.839563413,4975928.135835271
1942054778,-73.8952187,40.657869,-8225978.117741588,4962007.644466732
